.HEADER
..NAMES
Time,V U2.K3
.DATA
4.89560e-008,1.2465
4.90020e-008,1.2427
4.90479e-008,1.2318
4.90938e-008,1.2184
4.91398e-008,1.2096
4.91857e-008,1.2090
4.92316e-008,1.2160
4.92775e-008,1.2264
4.93235e-008,1.2330
4.93694e-008,1.2332
4.94153e-008,1.2262
4.94612e-008,1.2140
4.95072e-008,1.2049
4.95531e-008,1.2033
4.95990e-008,1.2098
4.96449e-008,1.2212
4.96909e-008,1.2307
4.97368e-008,1.2347
4.97827e-008,1.2320
4.98286e-008,1.2247
4.98746e-008,1.2183
4.99205e-008,1.2154
4.99664e-008,1.2161
5.00123e-008,1.2188
5.00583e-008,1.2211
5.01042e-008,1.2223
5.01501e-008,1.2226
5.01960e-008,1.2225
5.02420e-008,1.2229
5.02879e-008,1.2236
5.03338e-008,1.2239
5.03797e-008,1.2231
5.04257e-008,1.2212
5.04716e-008,1.2189
5.05175e-008,1.2178
5.05634e-008,1.2188
5.06094e-008,1.2220
5.06553e-008,1.2258
5.07012e-008,1.2280
5.07471e-008,1.2271
5.07931e-008,1.2236
5.08390e-008,1.2196
5.08849e-008,1.2175
5.09308e-008,1.2182
5.09767e-008,1.2212
5.10227e-008,1.2247
5.10686e-008,1.2266
5.11145e-008,1.2261
5.11604e-008,1.2240
5.12064e-008,1.2215
5.12523e-008,1.2201
5.12982e-008,1.2204
5.13441e-008,1.2219
5.13901e-008,1.2237
5.14360e-008,1.2202
5.14819e-008,1.1796
5.15278e-008,1.0878
5.15738e-008,0.9725
5.16197e-008,0.8169
5.16656e-008,0.6512
5.17115e-008,0.5096
5.17575e-008,0.4026
5.18034e-008,0.3441
5.18493e-008,0.3202
5.18952e-008,0.3238
5.19412e-008,0.3409
5.19871e-008,0.3449
5.20330e-008,0.3330
5.20789e-008,0.3118
5.21249e-008,0.2888
5.21708e-008,0.2733
5.22167e-008,0.2653
5.22626e-008,0.2647
5.23086e-008,0.2695
5.23545e-008,0.2746
5.24004e-008,0.2777
5.24463e-008,0.2782
5.24923e-008,0.2737
5.25382e-008,0.2645
5.25841e-008,0.2518
5.26300e-008,0.2409
5.26760e-008,0.2345
5.27219e-008,0.2333
5.27678e-008,0.2368
5.28137e-008,0.2440
5.28597e-008,0.2523
5.29056e-008,0.2577
5.29515e-008,0.2586
5.29974e-008,0.2545
5.30434e-008,0.2487
5.30893e-008,0.2451
5.31352e-008,0.2450
5.31812e-008,0.2506
5.32271e-008,0.2590
5.32730e-008,0.2649
5.33189e-008,0.2708
5.33649e-008,0.3134
5.34108e-008,0.4090
5.34567e-008,0.5355
5.35026e-008,0.7158
5.35486e-008,0.8997
5.35945e-008,1.0410
5.36404e-008,1.1351
5.36863e-008,1.1653
5.37323e-008,1.1595
5.37782e-008,1.1377
5.38241e-008,1.1175
5.38700e-008,1.1236
5.39160e-008,1.1482
5.39619e-008,1.1782
5.40078e-008,1.2058
5.40537e-008,1.2180
5.40997e-008,1.2180
5.41456e-008,1.2116
5.41915e-008,1.2043
5.42374e-008,1.2029
5.42834e-008,1.2051
5.43293e-008,1.2069
5.43752e-008,1.2092
5.44211e-008,1.2140
5.44671e-008,1.2237
5.45130e-008,1.2360
5.45589e-008,1.2461
5.46048e-008,1.2489
5.46508e-008,1.2424
5.46967e-008,1.2292
5.47426e-008,1.2155
5.47885e-008,1.2086
5.48345e-008,1.2104
5.48804e-008,1.2198
5.49263e-008,1.2302
5.49722e-008,1.2354
5.50181e-008,1.2336
5.50641e-008,1.2235
5.51100e-008,1.2110
5.51559e-008,1.2037
5.52018e-008,1.1946
5.52478e-008,1.1470
5.52937e-008,1.0611
5.53396e-008,0.9419
5.53855e-008,0.7764
5.54315e-008,0.6075
5.54774e-008,0.4650
5.55233e-008,0.3674
5.55692e-008,0.3234
5.56152e-008,0.3138
5.56611e-008,0.3298
5.57070e-008,0.3460
5.57529e-008,0.3432
5.57989e-008,0.3254
5.58448e-008,0.3012
5.58907e-008,0.2808
5.59366e-008,0.2701
5.59826e-008,0.2666
5.60285e-008,0.2682
5.60744e-008,0.2711
5.61203e-008,0.2716
5.61663e-008,0.2716
5.62122e-008,0.2714
5.62581e-008,0.2698
5.63040e-008,0.2646
5.63500e-008,0.2548
5.63959e-008,0.2434
5.64418e-008,0.2333
5.64877e-008,0.2286
5.65337e-008,0.2316
5.65796e-008,0.2417
5.66255e-008,0.2540
5.66714e-008,0.2621
5.67174e-008,0.2626
5.67633e-008,0.2555
5.68092e-008,0.2468
5.68551e-008,0.2411
5.69011e-008,0.2419
5.69470e-008,0.2504
5.69929e-008,0.2610
5.70389e-008,0.2678
5.70848e-008,0.2675
5.71307e-008,0.2605
5.71766e-008,0.2516
5.72226e-008,0.2446
5.72685e-008,0.2424
5.73144e-008,0.2455
5.73603e-008,0.2507
5.74063e-008,0.2550
5.74522e-008,0.2565
5.74981e-008,0.2556
5.75440e-008,0.2539
5.75900e-008,0.2527
5.76359e-008,0.2524
5.76818e-008,0.2529
5.77277e-008,0.2530
5.77737e-008,0.2521
5.78196e-008,0.2505
5.78655e-008,0.2496
5.79114e-008,0.2504
5.79574e-008,0.2529
5.80033e-008,0.2556
5.80492e-008,0.2568
5.80951e-008,0.2555
5.81411e-008,0.2520
5.81870e-008,0.2484
5.82329e-008,0.2469
5.82788e-008,0.2481
5.83248e-008,0.2512
5.83707e-008,0.2544
5.84166e-008,0.2559
5.84625e-008,0.2552
5.85085e-008,0.2526
5.85544e-008,0.2499
5.86003e-008,0.2484
5.86462e-008,0.2489
5.86922e-008,0.2509
5.87381e-008,0.2529
5.87840e-008,0.2539
5.88299e-008,0.2533
5.88758e-008,0.2518
5.89218e-008,0.2512
5.89677e-008,0.2720
5.90136e-008,0.3560
5.90595e-008,0.4745
5.91055e-008,0.6361
5.91514e-008,0.8281
5.91973e-008,0.9863
5.92432e-008,1.0975
5.92892e-008,1.1530
5.93351e-008,1.1572
5.93810e-008,1.1437
5.94269e-008,1.1210
5.94729e-008,1.1158
5.95188e-008,1.1356
5.95647e-008,1.1636
5.96106e-008,1.1935
5.96566e-008,1.2133
5.97025e-008,1.2186
5.97484e-008,1.2149
5.97944e-008,1.2067
5.98403e-008,1.2002
5.98862e-008,1.1999
5.99321e-008,1.2011
5.99780e-008,1.2048
6.00240e-008,1.2111
6.00699e-008,1.2214
6.01158e-008,1.2337
6.01618e-008,1.2436
6.02077e-008,1.2472
6.02536e-008,1.2425
6.02995e-008,1.2311
6.03454e-008,1.2178
6.03914e-008,1.2096
6.04373e-008,1.2097
6.04832e-008,1.2171
6.05292e-008,1.2273
6.05751e-008,1.2333
6.06210e-008,1.2331
6.06669e-008,1.2258
6.07128e-008,1.2138
6.07588e-008,1.2053
6.08047e-008,1.2041
6.08506e-008,1.2107
6.08965e-008,1.2217
6.09425e-008,1.2308
6.09884e-008,1.2345
6.10343e-008,1.2318
6.10803e-008,1.2249
6.11262e-008,1.2189
6.11721e-008,1.2161
6.12180e-008,1.2165
6.12639e-008,1.2189
6.13099e-008,1.2209
6.13558e-008,1.2221
6.14017e-008,1.2227
6.14477e-008,1.2229
6.14936e-008,1.2235
6.15395e-008,1.2241
6.15854e-008,1.2241
6.16313e-008,1.2230
6.16773e-008,1.2210
6.17232e-008,1.2188
6.17691e-008,1.2180
6.18151e-008,1.2192
6.18610e-008,1.2225
6.19069e-008,1.2263
6.19528e-008,1.2281
6.19987e-008,1.2270
6.20447e-008,1.2235
6.20906e-008,1.2196
6.21365e-008,1.2177
6.21825e-008,1.2186
6.22284e-008,1.2216
6.22743e-008,1.2249
6.23202e-008,1.2266
6.23661e-008,1.2261
6.24121e-008,1.2240
6.24580e-008,1.2217
6.25039e-008,1.2204
6.25499e-008,1.2207
6.25958e-008,1.2221
6.26417e-008,1.2237
6.26876e-008,1.2197
6.27335e-008,1.1770
6.27795e-008,1.0841
6.28254e-008,0.9678
6.28713e-008,0.8109
6.29173e-008,0.6457
6.29632e-008,0.5051
6.30091e-008,0.3996
6.30550e-008,0.3427
6.31009e-008,0.3200
6.31469e-008,0.3246
6.31928e-008,0.3416
6.32387e-008,0.3449
6.32847e-008,0.3325
6.33306e-008,0.3110
6.33765e-008,0.2881
6.34224e-008,0.2729
6.34683e-008,0.2653
6.35143e-008,0.2650
6.35602e-008,0.2699
6.36061e-008,0.2749
6.36521e-008,0.2779
6.36980e-008,0.2782
6.37439e-008,0.2735
6.37898e-008,0.2641
6.38357e-008,0.2515
6.38817e-008,0.2407
6.39276e-008,0.2345
6.39735e-008,0.2334
6.40195e-008,0.2371
6.40654e-008,0.2443
6.41113e-008,0.2526
6.41572e-008,0.2579
6.42031e-008,0.2586
6.42491e-008,0.2544
6.42950e-008,0.2486
6.43409e-008,0.2450
6.43869e-008,0.2451
6.44328e-008,0.2509
6.44787e-008,0.2593
6.45246e-008,0.2652
6.45705e-008,0.2714
6.46165e-008,0.3162
6.46624e-008,0.4129
6.47083e-008,0.5410
6.47542e-008,0.7228
6.48002e-008,0.9056
6.48461e-008,1.0453
6.48920e-008,1.1374
6.49380e-008,1.1656
6.49839e-008,1.1590
6.50298e-008,1.1368
6.50757e-008,1.1173
6.51216e-008,1.1243
6.51676e-008,1.1493
6.52135e-008,1.1794
6.52594e-008,1.2066
6.53054e-008,1.2183
6.53513e-008,1.2179
6.53972e-008,1.2114
6.54431e-008,1.2042
6.54890e-008,1.2030
6.55350e-008,1.2053
6.55809e-008,1.2070
6.56268e-008,1.2094
6.56728e-008,1.2143
6.57187e-008,1.2242
6.57646e-008,1.2365
6.58105e-008,1.2464
6.58564e-008,1.2489
6.59024e-008,1.2421
6.59483e-008,1.2288
6.59942e-008,1.2152
6.60402e-008,1.2085
6.60861e-008,1.2107
6.61320e-008,1.2203
6.61779e-008,1.2305
6.62238e-008,1.2356
6.62698e-008,1.2335
6.63157e-008,1.2231
6.63616e-008,1.2107
6.64076e-008,1.2039
6.64535e-008,1.2056
6.64994e-008,1.2154
6.65453e-008,1.2272
6.65912e-008,1.2348
6.66372e-008,1.2355
6.66831e-008,1.2296
6.67290e-008,1.2219
6.67750e-008,1.2171
6.68209e-008,1.2163
6.68668e-008,1.2187
6.69127e-008,1.2214
6.69586e-008,1.2229
6.70046e-008,1.2231
6.70505e-008,1.2227
6.70964e-008,1.2227
6.71424e-008,1.2236
6.71883e-008,1.2247
6.72342e-008,1.2251
6.72801e-008,1.2239
6.73260e-008,1.2213
6.73720e-008,1.2188
6.74179e-008,1.2180
6.74638e-008,1.2199
6.75098e-008,1.2240
6.75557e-008,1.2280
6.76016e-008,1.2292
6.76475e-008,1.2270
6.76934e-008,1.2226
6.77394e-008,1.2187
6.77853e-008,1.2176
6.78312e-008,1.2197
6.78772e-008,1.2234
6.79231e-008,1.2266
6.79690e-008,1.2275
6.80149e-008,1.2260
6.80608e-008,1.2233
6.81068e-008,1.2211
6.81527e-008,1.2204
6.81986e-008,1.2214
6.82446e-008,1.2234
6.82905e-008,1.2242
6.83364e-008,1.2059
6.83823e-008,1.1329
6.84282e-008,1.0280
6.84742e-008,0.8907
6.85201e-008,0.7232
6.85660e-008,0.5694
6.86119e-008,0.4455
6.86579e-008,0.3652
6.87038e-008,0.3283
6.87497e-008,0.3192
6.87957e-008,0.3339
6.88416e-008,0.3455
6.88875e-008,0.3400
6.89334e-008,0.3226
6.89793e-008,0.2992
6.90253e-008,0.2798
6.90712e-008,0.2686
6.91171e-008,0.2645
6.91631e-008,0.2672
6.92090e-008,0.2728
6.92549e-008,0.2767
6.93008e-008,0.2790
6.93467e-008,0.2770
6.93927e-008,0.2699
6.94386e-008,0.2580
6.94845e-008,0.2456
6.95305e-008,0.2369
6.95764e-008,0.2334
6.96223e-008,0.2351
6.96682e-008,0.2409
6.97141e-008,0.2492
6.97601e-008,0.2562
6.98060e-008,0.2591
6.98519e-008,0.2570
6.98979e-008,0.2514
6.99438e-008,0.2467
6.99897e-008,0.2449
7.00356e-008,0.2479
7.00815e-008,0.2557
7.01275e-008,0.2631
7.01734e-008,0.2672
7.02193e-008,0.2864
7.02653e-008,0.3629
7.03112e-008,0.4731
7.03571e-008,0.6305
7.04030e-008,0.8218
7.04489e-008,0.9835
7.04949e-008,1.1003
7.05408e-008,1.1590
7.05867e-008,1.1644
7.06327e-008,1.1494
7.06786e-008,1.1245
7.07245e-008,1.1178
7.07704e-008,1.1365
7.08163e-008,1.1645
7.08623e-008,1.1950
7.09082e-008,1.2147
7.09541e-008,1.2193
7.10001e-008,1.2152
7.10460e-008,1.2076
7.10919e-008,1.2030
7.11378e-008,1.2045
7.11837e-008,1.2063
7.12297e-008,1.2083
7.12756e-008,1.2115
7.13215e-008,1.2190
7.13675e-008,1.2308
7.14134e-008,1.2425
7.14593e-008,1.2491
7.15052e-008,1.2466
7.15511e-008,1.2358
7.15971e-008,1.2213
7.16430e-008,1.2108
7.16889e-008,1.2088
7.17349e-008,1.2153
7.17808e-008,1.2262
7.18267e-008,1.2341
7.18726e-008,1.2356
7.19185e-008,1.2290
7.19645e-008,1.2164
7.20104e-008,1.2064
7.20563e-008,1.2038
7.21023e-008,1.2101
7.21482e-008,1.2219
7.21941e-008,1.2320
7.22400e-008,1.2362
7.22859e-008,1.2332
7.23319e-008,1.2256
7.23778e-008,1.2191
7.24237e-008,1.2164
7.24697e-008,1.2175
7.25156e-008,1.2204
7.25615e-008,1.2225
7.26074e-008,1.2232
7.26534e-008,1.2230
7.26993e-008,1.2227
7.27452e-008,1.2232
7.27911e-008,1.2244
7.28370e-008,1.2252
7.28830e-008,1.2248
7.29289e-008,1.2227
7.29748e-008,1.2200
7.30208e-008,1.2182
7.30667e-008,1.2188
7.31126e-008,1.2220
7.31585e-008,1.2264
7.32044e-008,1.2292
7.32504e-008,1.2286
7.32963e-008,1.2249
7.33422e-008,1.2204
7.33882e-008,1.2179
7.34341e-008,1.2185
7.34800e-008,1.2217
7.35259e-008,1.2254
7.35718e-008,1.2275
7.36178e-008,1.2270
7.36637e-008,1.2247
7.37096e-008,1.2221
7.37556e-008,1.2206
7.38015e-008,1.2209
7.38474e-008,1.2225
7.38933e-008,1.2244
7.39392e-008,1.2255
7.39852e-008,1.2251
7.40311e-008,1.2239
7.40770e-008,1.2227
7.41230e-008,1.2225
7.41689e-008,1.2233
7.42148e-008,1.2244
7.42607e-008,1.2248
7.43066e-008,1.2242
7.43526e-008,1.2230
7.43985e-008,1.2223
7.44444e-008,1.2226
7.44904e-008,1.2238
7.45363e-008,1.2250
7.45822e-008,1.2256
7.46281e-008,1.2250
7.46740e-008,1.2237
7.47200e-008,1.2226
7.47659e-008,1.2221
7.48118e-008,1.2227
7.48578e-008,1.2239
7.49037e-008,1.2251
7.49496e-008,1.2255
7.49955e-008,1.2251
7.50414e-008,1.2240
7.50874e-008,1.2229
7.51333e-008,1.2226
7.51792e-008,1.2231
7.52252e-008,1.2241
7.52711e-008,1.2249
7.53170e-008,1.2250
7.53629e-008,1.2245
7.54088e-008,1.2237
7.54548e-008,1.2233
7.55007e-008,1.2235
7.55466e-008,1.2240
7.55926e-008,1.2245
7.56385e-008,1.2246
7.56844e-008,1.2243
7.57303e-008,1.2239
7.57762e-008,1.2235
7.58222e-008,1.2145
7.58681e-008,1.1602
7.59140e-008,1.0629
7.59600e-008,0.9395
7.60059e-008,0.7759
7.60518e-008,0.6133
7.60977e-008,0.4782
7.61436e-008,0.3827
7.61896e-008,0.3364
7.62355e-008,0.3209
7.62814e-008,0.3314
7.63274e-008,0.3463
7.63733e-008,0.3441
7.64192e-008,0.3277
7.64651e-008,0.3045
7.65110e-008,0.2835
7.65570e-008,0.2718
7.66029e-008,0.2671
7.66488e-008,0.2687
7.66947e-008,0.2733
7.67407e-008,0.2763
7.67866e-008,0.2777
7.68325e-008,0.2766
7.68785e-008,0.2717
7.69244e-008,0.2626
7.69703e-008,0.2509
7.70162e-008,0.2411
7.70621e-008,0.2351
7.71081e-008,0.2342
7.71540e-008,0.2381
7.71999e-008,0.2460
7.72459e-008,0.2546
7.72918e-008,0.2597
7.73377e-008,0.2596
7.73836e-008,0.2542
7.74295e-008,0.2481
7.74755e-008,0.2447
7.75214e-008,0.2459
7.75673e-008,0.2532
7.76133e-008,0.2619
7.76592e-008,0.2671
7.77051e-008,0.2664
7.77510e-008,0.2605
7.77969e-008,0.2532
7.78429e-008,0.2474
7.78888e-008,0.2449
7.79347e-008,0.2465
7.79807e-008,0.2505
7.80266e-008,0.2544
7.80725e-008,0.2569
7.81184e-008,0.2573
7.81643e-008,0.2563
7.82103e-008,0.2547
7.82562e-008,0.2530
7.83021e-008,0.2523
7.83481e-008,0.2522
7.83940e-008,0.2521
7.84399e-008,0.2518
7.84858e-008,0.2518
7.85317e-008,0.2527
7.85777e-008,0.2543
7.86236e-008,0.2559
7.86695e-008,0.2563
7.87155e-008,0.2548
7.87614e-008,0.2520
7.88073e-008,0.2495
7.88532e-008,0.2488
7.88991e-008,0.2501
7.89451e-008,0.2524
7.89910e-008,0.2544
7.90369e-008,0.2554
7.90829e-008,0.2548
7.91288e-008,0.2531
7.91747e-008,0.2512
7.92206e-008,0.2499
7.92665e-008,0.2500
7.93125e-008,0.2513
7.93584e-008,0.2529
7.94043e-008,0.2538
7.94503e-008,0.2537
7.94962e-008,0.2527
7.95421e-008,0.2520
7.95880e-008,0.2682
7.96339e-008,0.3455
7.96799e-008,0.4612
7.97258e-008,0.6168
7.97717e-008,0.8091
7.98177e-008,0.9728
7.98636e-008,1.0891
7.99095e-008,1.1514
7.99554e-008,1.1585
8.00013e-008,1.1460
8.00473e-008,1.1228
8.00932e-008,1.1148
8.01391e-008,1.1332
8.01851e-008,1.1613
8.02310e-008,1.1917
8.02769e-008,1.2130
8.03228e-008,1.2191
8.03687e-008,1.2157
8.04147e-008,1.2076
8.04606e-008,1.2006
8.05065e-008,1.2001
8.05524e-008,1.2016
8.05984e-008,1.2050
8.06443e-008,1.2109
8.06902e-008,1.2205
8.07362e-008,1.2326
8.07821e-008,1.2429
8.08280e-008,1.2475
8.08739e-008,1.2439
8.09198e-008,1.2331
8.09658e-008,1.2197
8.10117e-008,1.2105
8.10576e-008,1.2095
8.11036e-008,1.2161
8.11495e-008,1.2265
8.11954e-008,1.2334
8.12413e-008,1.2340
8.12872e-008,1.2275
8.13332e-008,1.2154
8.13791e-008,1.2061
8.14250e-008,1.2023
8.14710e-008,1.1827
8.15169e-008,1.1149
8.15628e-008,1.0177
8.16087e-008,0.8761
8.16546e-008,0.7036
8.17006e-008,0.5442
8.17465e-008,0.4180
8.17924e-008,0.3438
8.18384e-008,0.3155
8.18843e-008,0.3172
8.19302e-008,0.3372
8.19761e-008,0.3465
8.20220e-008,0.3371
8.20680e-008,0.3163
8.21139e-008,0.2924
8.21598e-008,0.2756
8.22058e-008,0.2674
8.22517e-008,0.2656
8.22976e-008,0.2680
8.23435e-008,0.2706
8.23894e-008,0.2714
8.24354e-008,0.2723
8.24813e-008,0.2720
8.25272e-008,0.2688
8.25732e-008,0.2606
8.26191e-008,0.2490
8.26650e-008,0.2377
8.27109e-008,0.2299
8.27568e-008,0.2289
8.28028e-008,0.2355
8.28487e-008,0.2473
8.28946e-008,0.2582
8.29406e-008,0.2630
8.29865e-008,0.2598
8.30324e-008,0.2513
8.30783e-008,0.2437
8.31242e-008,0.2405
8.31702e-008,0.2448
8.32161e-008,0.2550
8.32620e-008,0.2644
8.33080e-008,0.2704
8.33539e-008,0.2994
8.33998e-008,0.3845
8.34457e-008,0.4997
8.34916e-008,0.6684
8.35376e-008,0.8587
8.35835e-008,1.0122
8.36294e-008,1.1197
8.36754e-008,1.1639
8.37213e-008,1.1615
8.37672e-008,1.1418
8.38131e-008,1.1183
8.38590e-008,1.1190
8.39050e-008,1.1427
8.39509e-008,1.1726
8.39968e-008,1.2019
8.40428e-008,1.2166
8.40887e-008,1.2173
8.41346e-008,1.2111
8.41805e-008,1.2038
8.42264e-008,1.2020
8.42724e-008,1.2055
8.43183e-008,1.2081
8.43642e-008,1.2100
8.44101e-008,1.2126
8.44561e-008,1.2198
8.45020e-008,1.2312
8.45479e-008,1.2427
8.45939e-008,1.2489
8.46398e-008,1.2456
8.46857e-008,1.2338
8.47316e-008,1.2189
8.47775e-008,1.2090
8.48235e-008,1.2081
8.48694e-008,1.2162
8.49153e-008,1.2278
8.49613e-008,1.2351
8.50072e-008,1.2354
8.50531e-008,1.2267
8.50990e-008,1.2134
8.51449e-008,1.2042
8.51909e-008,1.2034
8.52368e-008,1.2118
8.52827e-008,1.2243
8.53287e-008,1.2338
8.53746e-008,1.2365
8.54205e-008,1.2316
8.54664e-008,1.2232
8.55123e-008,1.2171
8.55583e-008,1.2154
8.56042e-008,1.2178
8.56501e-008,1.2213
8.56961e-008,1.2233
8.57420e-008,1.2235
8.57879e-008,1.2225
8.58338e-008,1.2218
8.58797e-008,1.2225
8.59257e-008,1.2241
8.59716e-008,1.2253
8.60175e-008,1.2248
8.60635e-008,1.2224
8.61094e-008,1.2194
8.61553e-008,1.2176
8.62012e-008,1.2186
8.62471e-008,1.2224
8.62931e-008,1.2269
8.63390e-008,1.2294
8.63849e-008,1.2282
8.64309e-008,1.2240
8.64768e-008,1.2194
8.65227e-008,1.2172
8.65686e-008,1.2184
8.66145e-008,1.2222
8.66605e-008,1.2260
8.67064e-008,1.2278
8.67523e-008,1.2267
8.67983e-008,1.2240
8.68442e-008,1.2212
8.68901e-008,1.2200
8.69360e-008,1.2208
8.69819e-008,1.2228
8.70279e-008,1.2247
8.70738e-008,1.2156
8.71197e-008,1.1582
8.71657e-008,1.0586
8.72116e-008,0.9330
8.72575e-008,0.7693
8.73034e-008,0.6090
8.73493e-008,0.4763
8.73953e-008,0.3823
8.74412e-008,0.3356
8.74871e-008,0.3187
8.75331e-008,0.3286
8.75790e-008,0.3437
8.76249e-008,0.3429
8.76708e-008,0.3282
8.77167e-008,0.3058
8.77627e-008,0.2844
8.78086e-008,0.2710
8.78545e-008,0.2647
8.79005e-008,0.2657
8.79464e-008,0.2711
8.79923e-008,0.2758
8.80382e-008,0.2787
8.80841e-008,0.2781
8.81301e-008,0.2723
8.81760e-008,0.2616
8.82219e-008,0.2486
8.82678e-008,0.2387
8.83138e-008,0.2337
8.83597e-008,0.2341
8.84056e-008,0.2390
8.84516e-008,0.2469
8.84975e-008,0.2546
8.85434e-008,0.2586
8.85893e-008,0.2580
8.86352e-008,0.2529
8.86812e-008,0.2477
8.87271e-008,0.2450
8.87730e-008,0.2465
8.88190e-008,0.2533
8.88649e-008,0.2613
8.89108e-008,0.2658
8.89567e-008,0.2651
8.90026e-008,0.2597
8.90486e-008,0.2532
8.90945e-008,0.2478
8.91404e-008,0.2451
8.91864e-008,0.2462
8.92323e-008,0.2495
8.92782e-008,0.2531
8.93241e-008,0.2560
8.93700e-008,0.2571
8.94160e-008,0.2567
8.94619e-008,0.2550
8.95078e-008,0.2530
8.95538e-008,0.2517
8.95997e-008,0.2511
8.96456e-008,0.2511
8.96915e-008,0.2512
8.97374e-008,0.2518
8.97834e-008,0.2529
8.98293e-008,0.2545
8.98752e-008,0.2556
8.99212e-008,0.2555
8.99671e-008,0.2539
9.00130e-008,0.2513
9.00589e-008,0.2493
9.01048e-008,0.2489
9.01508e-008,0.2502
9.01967e-008,0.2523
9.02426e-008,0.2540
9.02886e-008,0.2547
9.03345e-008,0.2542
9.03804e-008,0.2528
9.04263e-008,0.2511
9.04722e-008,0.2500
9.05182e-008,0.2500
9.05641e-008,0.2510
9.06100e-008,0.2523
9.06560e-008,0.2532
9.07019e-008,0.2533
9.07478e-008,0.2525
9.07937e-008,0.2521
9.08396e-008,0.2697
9.08856e-008,0.3491
9.09315e-008,0.4655
9.09774e-008,0.6231
9.10234e-008,0.8157
9.10693e-008,0.9778
9.11152e-008,1.0926
9.11611e-008,1.1525
9.12070e-008,1.1582
9.12530e-008,1.1449
9.12989e-008,1.1215
9.13448e-008,1.1145
9.13908e-008,1.1338
9.14367e-008,1.1623
9.14826e-008,1.1927
9.15285e-008,1.2134
9.15744e-008,1.2189
9.16204e-008,1.2151
9.16663e-008,1.2068
9.17122e-008,1.2001
9.17582e-008,1.2000
9.18041e-008,1.2016
9.18500e-008,1.2051
9.18959e-008,1.2110
9.19418e-008,1.2207
9.19878e-008,1.2327
9.20337e-008,1.2428
9.20796e-008,1.2473
9.21255e-008,1.2434
9.21715e-008,1.2325
9.22174e-008,1.2191
9.22633e-008,1.2101
9.23093e-008,1.2093
9.23552e-008,1.2162
9.24011e-008,1.2267
9.24470e-008,1.2334
9.24929e-008,1.2338
9.25389e-008,1.2270
9.25848e-008,1.2148
9.26307e-008,1.2056
9.26767e-008,1.2037
9.27226e-008,1.2099
9.27685e-008,1.2211
9.28144e-008,1.2307
9.28603e-008,1.2349
9.29063e-008,1.2325
9.29522e-008,1.2255
9.29981e-008,1.2191
9.30441e-008,1.2160
9.30900e-008,1.2164
9.31359e-008,1.2189
9.31818e-008,1.2211
9.32277e-008,1.2224
9.32737e-008,1.2229
9.33196e-008,1.2229
9.33655e-008,1.2234
9.34115e-008,1.2240
9.34574e-008,1.2243
9.35033e-008,1.2234
9.35492e-008,1.2214
9.35951e-008,1.2192
9.36411e-008,1.2180
9.36870e-008,1.2191
9.37329e-008,1.2222
9.37789e-008,1.2261
9.38248e-008,1.2283
9.38707e-008,1.2274
9.39166e-008,1.2240
9.39625e-008,1.2200
9.40085e-008,1.2178
9.40544e-008,1.2185
9.41003e-008,1.2214
9.41463e-008,1.2248
9.41922e-008,1.2268
9.42381e-008,1.2264
9.42840e-008,1.2243
9.43299e-008,1.2219
9.43759e-008,1.2204
9.44218e-008,1.2206
9.44677e-008,1.2220
9.45137e-008,1.2238
9.45596e-008,1.2248
9.46055e-008,1.2246
9.46514e-008,1.2237
9.46973e-008,1.2227
9.47433e-008,1.2225
9.47892e-008,1.2230
9.48351e-008,1.2238
9.48811e-008,1.2241
9.49270e-008,1.2236
9.49729e-008,1.2227
9.50188e-008,1.2222
9.50647e-008,1.2226
9.51107e-008,1.2236
9.51566e-008,1.2246
9.52025e-008,1.2250
9.52485e-008,1.2245
9.52944e-008,1.2233
9.53403e-008,1.2223
9.53862e-008,1.2220
9.54321e-008,1.2226
9.54781e-008,1.2237
9.55240e-008,1.2247
9.55699e-008,1.2251
9.56159e-008,1.2246
9.56618e-008,1.2236
9.57077e-008,1.2227
9.57536e-008,1.2224
9.57995e-008,1.2229
9.58455e-008,1.2238
9.58914e-008,1.2245
9.59373e-008,1.2246
9.59833e-008,1.2242
9.60292e-008,1.2235
9.60751e-008,1.2232
9.61210e-008,1.2233
9.61669e-008,1.2237
9.62129e-008,1.2242
9.62588e-008,1.2243
9.63047e-008,1.2240
9.63506e-008,1.2237
9.63966e-008,1.2235
9.64425e-008,1.2235
9.64884e-008,1.2239
9.65344e-008,1.2242
9.65803e-008,1.2244
9.66262e-008,1.2242
9.66721e-008,1.2238
9.67180e-008,1.2235
9.67640e-008,1.2234
9.68099e-008,1.2237
9.68558e-008,1.2241
9.69018e-008,1.2245
9.69477e-008,1.2245
9.69936e-008,1.2242
9.70395e-008,1.2238
9.70854e-008,1.2235
9.71314e-008,1.2236
9.71773e-008,1.2239
9.72232e-008,1.2243
9.72692e-008,1.2244
9.73151e-008,1.2244
9.73610e-008,1.2241
9.74069e-008,1.2239
9.74528e-008,1.2238
9.74988e-008,1.2239
9.75447e-008,1.2241
9.75906e-008,1.2243
9.76366e-008,1.2243
9.76825e-008,1.2242
9.77284e-008,1.2240
9.77743e-008,1.2239
9.78202e-008,1.2239
9.78662e-008,1.2241
9.79121e-008,1.2243
9.79580e-008,1.2244
9.80040e-008,1.2243
9.80499e-008,1.2241
9.80958e-008,1.2240
9.81417e-008,1.2240
9.81876e-008,1.2241
9.82336e-008,1.2243
