.HEADER
..NAMES
Time,V U1.K23
.DATA
4.52251e-008,1.2223
4.52675e-008,1.2448
4.53099e-008,1.2534
4.53523e-008,1.2479
4.53947e-008,1.1575
4.54372e-008,0.9095
4.54796e-008,0.7213
4.55220e-008,0.5618
4.55645e-008,0.4485
4.56069e-008,0.3698
4.56493e-008,0.3200
4.56917e-008,0.2833
4.57342e-008,0.2738
4.57766e-008,0.2710
4.58190e-008,0.2682
4.58614e-008,0.2683
4.59038e-008,0.2603
4.59463e-008,0.2709
4.59887e-008,0.2980
4.60311e-008,0.3127
4.60735e-008,0.3048
4.61160e-008,0.2694
4.61584e-008,0.2325
4.62008e-008,0.2231
4.62433e-008,0.2228
4.62857e-008,0.2217
4.63281e-008,0.2548
4.63705e-008,0.4337
4.64129e-008,0.6196
4.64554e-008,0.8226
4.64978e-008,0.9563
4.65402e-008,1.0436
4.65826e-008,1.1037
4.66251e-008,1.1541
4.66675e-008,1.1854
4.67099e-008,1.1971
4.67524e-008,1.1980
4.67948e-008,1.1923
4.68372e-008,1.2033
4.68796e-008,1.2077
4.69221e-008,1.1960
4.69645e-008,1.1772
4.70069e-008,1.1656
4.70493e-008,1.1842
4.70917e-008,1.2217
4.71342e-008,1.2455
4.71766e-008,1.2533
4.72190e-008,1.2496
4.72615e-008,1.1950
4.73039e-008,0.9625
4.73463e-008,0.7557
4.73887e-008,0.5907
4.74312e-008,0.4685
4.74736e-008,0.3813
4.75160e-008,0.3279
4.75584e-008,0.2902
4.76008e-008,0.2742
4.76433e-008,0.2735
4.76857e-008,0.2683
4.77281e-008,0.2693
4.77705e-008,0.2617
4.78130e-008,0.2666
4.78554e-008,0.2922
4.78978e-008,0.3104
4.79403e-008,0.3079
4.79827e-008,0.2786
4.80251e-008,0.2387
4.80675e-008,0.2237
4.81099e-008,0.2226
4.81524e-008,0.2216
4.81948e-008,0.2203
4.82372e-008,0.2171
4.82796e-008,0.2163
4.83221e-008,0.2192
4.83645e-008,0.2189
4.84069e-008,0.2159
4.84494e-008,0.2152
4.84918e-008,0.2151
4.85342e-008,0.2170
4.85766e-008,0.2188
4.86191e-008,0.2162
4.86615e-008,0.2110
4.87039e-008,0.2064
4.87463e-008,0.2078
4.87887e-008,0.2141
4.88312e-008,0.2178
4.88736e-008,0.2174
4.89160e-008,0.2152
4.89585e-008,0.2142
4.90009e-008,0.2154
4.90433e-008,0.2163
4.90857e-008,0.2152
4.91282e-008,0.2144
4.91706e-008,0.2149
4.92130e-008,0.2153
4.92554e-008,0.2155
4.92978e-008,0.2151
4.93403e-008,0.2142
4.93827e-008,0.2140
4.94251e-008,0.2147
4.94676e-008,0.2158
4.95100e-008,0.2164
4.95524e-008,0.2157
4.95948e-008,0.2146
4.96373e-008,0.2142
4.96797e-008,0.2148
4.97221e-008,0.2154
4.97645e-008,0.2153
4.98069e-008,0.2148
4.98494e-008,0.2148
4.98918e-008,0.2151
4.99342e-008,0.2152
4.99766e-008,0.2151
5.00191e-008,0.2148
5.00615e-008,0.2149
5.01039e-008,0.2151
5.01464e-008,0.2153
5.01888e-008,0.2152
5.02312e-008,0.2151
5.02736e-008,0.2148
5.03160e-008,0.2148
5.03585e-008,0.2150
5.04009e-008,0.2152
5.04433e-008,0.2152
5.04857e-008,0.2150
5.05282e-008,0.2149
5.05706e-008,0.2150
5.06130e-008,0.2151
5.06555e-008,0.2151
5.06979e-008,0.2150
5.07403e-008,0.2150
5.07827e-008,0.2151
5.08252e-008,0.2151
5.08676e-008,0.2151
5.09100e-008,0.2150
5.09524e-008,0.2150
5.09948e-008,0.2151
5.10373e-008,0.3157
5.10797e-008,0.5018
5.11221e-008,0.6892
5.11646e-008,0.8744
5.12070e-008,0.9929
5.12494e-008,1.0692
5.12918e-008,1.1253
5.13343e-008,1.1691
5.13767e-008,1.1873
5.14191e-008,1.1995
5.14615e-008,1.1967
5.15039e-008,1.2035
5.15464e-008,1.2149
5.15888e-008,1.2074
5.16312e-008,1.1887
5.16736e-008,1.1697
5.17161e-008,1.1690
5.17585e-008,1.1988
5.18009e-008,1.2311
5.18434e-008,1.2492
5.18858e-008,1.2535
5.19282e-008,1.2353
5.19706e-008,1.0864
5.20130e-008,0.8382
5.20555e-008,0.6687
5.20979e-008,0.5239
5.21403e-008,0.4201
5.21827e-008,0.3528
5.22252e-008,0.3071
5.22676e-008,0.2761
5.23100e-008,0.2746
5.23525e-008,0.2687
5.23949e-008,0.2692
5.24373e-008,0.2661
5.24797e-008,0.2604
5.25222e-008,0.2794
5.25646e-008,0.3050
5.26070e-008,0.3129
5.26494e-008,0.2965
5.26918e-008,0.2557
5.27343e-008,0.2270
5.27767e-008,0.2232
5.28191e-008,0.2225
5.28616e-008,0.2214
5.29040e-008,0.2186
5.29464e-008,0.2159
5.29888e-008,0.2178
5.30313e-008,0.2200
5.30737e-008,0.2174
5.31161e-008,0.2155
5.31585e-008,0.2152
5.32009e-008,0.2158
5.32434e-008,0.2185
5.32858e-008,0.2181
5.33282e-008,0.2138
5.33707e-008,0.2081
5.34131e-008,0.2061
5.34555e-008,0.2111
5.34979e-008,0.2169
5.35404e-008,0.2182
5.35828e-008,0.2163
5.36252e-008,0.2144
5.36676e-008,0.2147
5.37100e-008,0.2163
5.37525e-008,0.2160
5.37949e-008,0.2146
5.38373e-008,0.2146
5.38797e-008,0.2152
5.39222e-008,0.2156
5.39646e-008,0.2155
5.40070e-008,0.2147
5.40495e-008,0.2141
5.40919e-008,0.2143
5.41343e-008,0.2154
5.41767e-008,0.2164
5.42192e-008,0.2163
5.42616e-008,0.2152
5.43040e-008,0.2143
5.43464e-008,0.2145
5.43888e-008,0.2153
5.44313e-008,0.2155
5.44737e-008,0.2150
5.45161e-008,0.2148
5.45586e-008,0.2150
5.46010e-008,0.2153
5.46434e-008,0.2153
5.46858e-008,0.2150
5.47283e-008,0.2149
5.47707e-008,0.2587
5.48131e-008,0.4292
5.48555e-008,0.6066
5.48979e-008,0.8133
5.49404e-008,0.9519
5.49828e-008,1.0436
5.50252e-008,1.1044
5.50677e-008,1.1537
5.51101e-008,1.1824
5.51525e-008,1.1959
5.51949e-008,1.1985
5.52374e-008,1.1988
5.52798e-008,1.2122
5.53222e-008,1.2124
5.53646e-008,1.1967
5.54070e-008,1.1762
5.54495e-008,1.1654
5.54919e-008,1.1848
5.55343e-008,1.2202
5.55767e-008,1.2437
5.56192e-008,1.2534
5.56616e-008,1.2510
5.57040e-008,1.2494
5.57465e-008,1.2543
5.57889e-008,1.2589
5.58313e-008,1.2594
5.58737e-008,1.2591
5.59161e-008,1.2598
5.59586e-008,1.2620
5.60010e-008,1.2646
5.60434e-008,1.2630
5.60858e-008,1.2606
5.61283e-008,1.2611
5.61707e-008,1.2655
5.62131e-008,1.2713
5.62556e-008,1.2719
5.62980e-008,1.2674
5.63404e-008,1.2626
5.63828e-008,1.2609
5.64253e-008,1.2627
5.64677e-008,1.2649
5.65101e-008,1.2648
5.65525e-008,1.2637
5.65949e-008,1.2636
5.66374e-008,1.2641
5.66798e-008,1.2647
5.67222e-008,1.2646
5.67647e-008,1.2638
5.68071e-008,1.2638
5.68495e-008,1.2646
5.68919e-008,1.2653
5.69344e-008,1.2651
5.69768e-008,1.2639
5.70192e-008,1.2630
5.70616e-008,1.2633
5.71040e-008,1.2644
5.71465e-008,1.2651
5.71889e-008,1.2649
5.72313e-008,1.2642
5.72738e-008,1.2640
5.73162e-008,1.2642
5.73586e-008,1.2645
5.74010e-008,1.2645
5.74435e-008,1.2642
5.74859e-008,1.2641
5.75283e-008,1.2643
5.75707e-008,1.2371
5.76131e-008,1.0312
5.76556e-008,0.8146
5.76980e-008,0.6411
5.77404e-008,0.5024
5.77828e-008,0.4016
5.78253e-008,0.3417
5.78677e-008,0.2994
5.79101e-008,0.2771
5.79526e-008,0.2766
5.79950e-008,0.2702
5.80374e-008,0.2696
5.80798e-008,0.2586
5.81223e-008,0.2568
5.81647e-008,0.2819
5.82071e-008,0.3063
5.82495e-008,0.3118
5.82919e-008,0.2895
5.83344e-008,0.2485
5.83768e-008,0.2274
5.84192e-008,0.2230
5.84617e-008,0.2206
5.85041e-008,0.2276
5.85465e-008,0.3794
5.85889e-008,0.5758
5.86314e-008,0.7719
5.86738e-008,0.9282
5.87162e-008,1.0243
5.87586e-008,1.0892
5.88010e-008,1.1414
5.88435e-008,1.1805
5.88859e-008,1.1945
5.89283e-008,1.2014
5.89708e-008,1.1934
5.90132e-008,1.2000
5.90556e-008,1.2078
5.90980e-008,1.1988
5.91405e-008,1.1813
5.91829e-008,1.1664
5.92253e-008,1.1763
5.92677e-008,1.2127
5.93101e-008,1.2411
5.93526e-008,1.2524
5.93950e-008,1.2510
5.94374e-008,1.2475
5.94798e-008,1.2526
5.95223e-008,1.2588
5.95647e-008,1.2599
5.96071e-008,1.2585
5.96496e-008,1.2586
5.96920e-008,1.2602
5.97344e-008,1.2637
5.97768e-008,1.2644
5.98192e-008,1.2619
5.98617e-008,1.2611
5.99041e-008,1.2636
5.99465e-008,1.2694
5.99889e-008,1.2723
6.00314e-008,1.2687
6.00738e-008,1.2632
6.01162e-008,1.2603
6.01586e-008,1.2619
6.02011e-008,1.2648
6.02435e-008,1.2651
6.02859e-008,1.2636
6.03283e-008,1.2631
6.03708e-008,1.2637
6.04132e-008,1.2646
6.04556e-008,1.2648
6.04981e-008,1.2639
6.05405e-008,1.2635
6.05829e-008,1.2641
6.06253e-008,1.2649
6.06678e-008,1.2651
6.07102e-008,1.2642
6.07526e-008,1.2630
6.07950e-008,1.2629
6.08375e-008,1.2639
6.08799e-008,1.2650
6.09223e-008,1.2650
6.09647e-008,1.2642
6.10071e-008,1.2637
6.10496e-008,1.2640
6.10920e-008,1.2644
6.11344e-008,1.2644
6.11768e-008,1.2641
6.12193e-008,1.2639
6.12617e-008,1.2641
6.13041e-008,1.2643
6.13465e-008,1.2643
6.13890e-008,1.2641
6.14314e-008,1.2639
6.14738e-008,1.2639
6.15163e-008,1.2642
6.15587e-008,1.2644
6.16011e-008,1.2643
6.16435e-008,1.2640
6.16860e-008,1.2639
6.17284e-008,1.2640
6.17708e-008,1.2642
6.18132e-008,1.2642
6.18557e-008,1.2641
6.18981e-008,1.2640
6.19405e-008,1.2641
6.19829e-008,1.2642
6.20254e-008,1.2642
6.20678e-008,1.2641
6.21102e-008,1.2640
6.21526e-008,1.2641
6.21950e-008,1.2641
6.22375e-008,1.2642
6.22799e-008,1.2641
6.23223e-008,1.2640
6.23647e-008,1.2640
6.24072e-008,1.2641
6.24496e-008,1.2641
6.24920e-008,1.2641
6.25344e-008,1.2641
6.25769e-008,1.2640
6.26193e-008,1.2641
6.26617e-008,1.2641
6.27042e-008,1.2641
6.27466e-008,1.2641
6.27890e-008,1.2640
6.28314e-008,1.2641
6.28739e-008,1.2641
6.29163e-008,1.2641
6.29587e-008,1.2641
6.30011e-008,1.2640
6.30436e-008,1.2640
6.30860e-008,1.2641
6.31284e-008,1.2641
6.31708e-008,1.2604
6.32132e-008,1.1668
6.32557e-008,0.9280
6.32981e-008,0.7445
6.33405e-008,0.5789
6.33829e-008,0.4555
6.34254e-008,0.3741
6.34678e-008,0.3231
6.35102e-008,0.2850
6.35526e-008,0.2775
6.35951e-008,0.2728
6.36375e-008,0.2700
6.36799e-008,0.2662
6.37224e-008,0.2540
6.37648e-008,0.2651
6.38072e-008,0.2935
6.38496e-008,0.3109
6.38921e-008,0.3063
6.39345e-008,0.2722
6.39769e-008,0.2362
6.40193e-008,0.2248
6.40618e-008,0.2216
6.41042e-008,0.2202
6.41466e-008,0.2753
6.41890e-008,0.4647
6.42315e-008,0.6472
6.42739e-008,0.8477
6.43163e-008,0.9715
6.43587e-008,1.0530
6.44011e-008,1.1112
6.44436e-008,1.1603
6.44860e-008,1.1873
6.45284e-008,1.1995
6.45708e-008,1.1978
6.46133e-008,1.1938
6.46557e-008,1.2049
6.46981e-008,1.2055
6.47405e-008,1.1919
6.47830e-008,1.1736
6.48254e-008,1.1659
6.48678e-008,1.1897
6.49103e-008,1.2266
6.49527e-008,1.2473
6.49951e-008,1.2529
6.50375e-008,1.2486
6.50800e-008,1.2486
6.51224e-008,1.2554
6.51648e-008,1.2598
6.52072e-008,1.2591
6.52497e-008,1.2582
6.52921e-008,1.2588
6.53345e-008,1.2614
6.53769e-008,1.2645
6.54193e-008,1.2632
6.54618e-008,1.2611
6.55042e-008,1.2615
6.55466e-008,1.2657
6.55890e-008,1.2713
6.56315e-008,1.2713
6.56739e-008,1.2662
6.57163e-008,1.2614
6.57587e-008,1.2603
6.58012e-008,1.2631
6.58436e-008,1.2652
6.58860e-008,1.2644
6.59284e-008,1.2630
6.59709e-008,1.2631
6.60133e-008,1.2640
6.60557e-008,1.2647
6.60982e-008,1.2644
6.61406e-008,1.2635
6.61830e-008,1.2636
6.62254e-008,1.2643
6.62679e-008,1.2650
6.63103e-008,1.2647
6.63527e-008,1.2635
6.63951e-008,1.2627
6.64376e-008,1.2631
6.64800e-008,1.2643
6.65224e-008,1.2650
6.65648e-008,1.2645
6.66072e-008,1.2637
6.66497e-008,1.2636
6.66921e-008,1.2641
6.67345e-008,1.2644
6.67769e-008,1.2642
6.68194e-008,1.2638
6.68618e-008,1.2638
6.69042e-008,1.2641
6.69466e-008,1.2346
6.69891e-008,1.0250
6.70315e-008,0.8103
6.70739e-008,0.6369
6.71164e-008,0.4993
6.71588e-008,0.3996
6.72012e-008,0.3404
6.72436e-008,0.2983
6.72861e-008,0.2767
6.73285e-008,0.2762
6.73709e-008,0.2700
6.74133e-008,0.2693
6.74558e-008,0.2581
6.74982e-008,0.2568
6.75406e-008,0.2823
6.75830e-008,0.3064
6.76255e-008,0.3115
6.76679e-008,0.2884
6.77103e-008,0.2474
6.77527e-008,0.2269
6.77951e-008,0.2228
6.78376e-008,0.2204
6.78800e-008,0.2199
6.79224e-008,0.2178
6.79648e-008,0.2163
6.80073e-008,0.2187
6.80497e-008,0.2189
6.80921e-008,0.2159
6.81345e-008,0.2148
6.81770e-008,0.2142
6.82194e-008,0.2162
6.82618e-008,0.2192
6.83043e-008,0.2177
6.83467e-008,0.2124
6.83891e-008,0.2066
6.84315e-008,0.2064
6.84740e-008,0.2123
6.85164e-008,0.2169
6.85588e-008,0.2174
6.86012e-008,0.2156
6.86437e-008,0.2142
6.86861e-008,0.2150
6.87285e-008,0.2159
6.87709e-008,0.2150
6.88133e-008,0.2162
6.88558e-008,0.3385
6.88982e-008,0.5265
6.89406e-008,0.7208
6.89830e-008,0.8945
6.90255e-008,1.0054
6.90679e-008,1.0768
6.91103e-008,1.1310
6.91527e-008,1.1736
6.91952e-008,1.1902
6.92376e-008,1.2004
6.92800e-008,1.1959
6.93225e-008,1.2043
6.93649e-008,1.2144
6.94073e-008,1.2053
6.94497e-008,1.1857
6.94922e-008,1.1672
6.95346e-008,1.1709
6.95770e-008,1.2037
6.96194e-008,1.2345
6.96619e-008,1.2504
6.97043e-008,1.2526
6.97467e-008,1.2275
6.97891e-008,1.0514
6.98316e-008,0.8105
6.98740e-008,0.6443
6.99164e-008,0.5068
6.99588e-008,0.4074
7.00012e-008,0.3441
7.00437e-008,0.3013
7.00861e-008,0.2742
7.01285e-008,0.2745
7.01709e-008,0.2679
7.02134e-008,0.2691
7.02558e-008,0.2645
7.02982e-008,0.2614
7.03406e-008,0.2833
7.03831e-008,0.3072
7.04255e-008,0.3119
7.04679e-008,0.2915
7.05104e-008,0.2497
7.05528e-008,0.2252
7.05952e-008,0.2229
7.06376e-008,0.2221
7.06801e-008,0.2209
7.07225e-008,0.2178
7.07649e-008,0.2157
7.08073e-008,0.2181
7.08498e-008,0.2196
7.08922e-008,0.2167
7.09346e-008,0.2152
7.09770e-008,0.2150
7.10194e-008,0.2160
7.10619e-008,0.2185
7.11043e-008,0.2174
7.11467e-008,0.2128
7.11891e-008,0.2073
7.12316e-008,0.2063
7.12740e-008,0.2119
7.13164e-008,0.2171
7.13588e-008,0.2178
7.14013e-008,0.2158
7.14437e-008,0.2141
7.14861e-008,0.2148
7.15286e-008,0.2162
7.15710e-008,0.2156
7.16134e-008,0.2143
7.16558e-008,0.2145
7.16983e-008,0.2151
7.17407e-008,0.2154
7.17831e-008,0.2152
7.18255e-008,0.2143
7.18680e-008,0.2139
7.19104e-008,0.2143
7.19528e-008,0.2154
7.19952e-008,0.2163
7.20377e-008,0.2160
7.20801e-008,0.2148
7.21225e-008,0.2141
7.21649e-008,0.2144
7.22073e-008,0.2152
7.22498e-008,0.2153
7.22922e-008,0.2148
7.23346e-008,0.2146
7.23770e-008,0.2149
7.24195e-008,0.2151
7.24619e-008,0.2151
7.25043e-008,0.2148
7.25467e-008,0.2147
7.25892e-008,0.2149
7.26316e-008,0.2152
7.26740e-008,0.2152
7.27165e-008,0.2150
7.27589e-008,0.2148
7.28013e-008,0.2147
7.28437e-008,0.2149
7.28862e-008,0.2151
7.29286e-008,0.2152
7.29710e-008,0.2150
7.30134e-008,0.2149
7.30559e-008,0.2149
7.30983e-008,0.2150
7.31407e-008,0.2151
7.31831e-008,0.2150
7.32256e-008,0.2149
7.32680e-008,0.2150
7.33104e-008,0.2151
7.33528e-008,0.2150
7.33952e-008,0.2150
7.34377e-008,0.2149
7.34801e-008,0.2150
7.35225e-008,0.2636
7.35649e-008,0.4367
7.36074e-008,0.6144
7.36498e-008,0.8201
7.36922e-008,0.9565
7.37346e-008,1.0464
7.37771e-008,1.1066
7.38195e-008,1.1555
7.38619e-008,1.1827
7.39044e-008,1.1963
7.39468e-008,1.1982
7.39892e-008,1.1991
7.40316e-008,1.2125
7.40741e-008,1.2119
7.41165e-008,1.1957
7.41589e-008,1.1753
7.42013e-008,1.1653
7.42438e-008,1.1860
7.42862e-008,1.2215
7.43286e-008,1.2444
7.43710e-008,1.2534
7.44134e-008,1.2507
7.44559e-008,1.2494
7.44983e-008,1.2544
7.45407e-008,1.2589
7.45831e-008,1.2592
7.46256e-008,1.2591
7.46680e-008,1.2598
7.47104e-008,1.2621
7.47528e-008,1.2645
7.47953e-008,1.2628
7.48377e-008,1.2605
7.48801e-008,1.2611
7.49226e-008,1.2656
7.49650e-008,1.2714
7.50074e-008,1.2717
7.50498e-008,1.2671
7.50923e-008,1.2624
7.51347e-008,1.2608
7.51771e-008,1.2628
7.52195e-008,1.2649
7.52620e-008,1.2647
7.53044e-008,1.2636
7.53468e-008,1.2635
7.53892e-008,1.2641
7.54317e-008,1.2646
7.54741e-008,1.2645
7.55165e-008,1.2637
7.55589e-008,1.2638
7.56013e-008,1.2646
7.56438e-008,1.2653
7.56862e-008,1.2650
7.57286e-008,1.2637
7.57710e-008,1.2629
7.58135e-008,1.2632
7.58559e-008,1.2644
7.58983e-008,1.2651
7.59407e-008,1.2648
7.59832e-008,1.2641
7.60256e-008,1.2639
7.60680e-008,1.2642
7.61105e-008,1.2644
7.61529e-008,1.2644
7.61953e-008,1.2641
7.62377e-008,1.2640
7.62802e-008,1.2643
7.63226e-008,1.2644
7.63650e-008,1.2643
7.64074e-008,1.2640
7.64499e-008,1.2639
7.64923e-008,1.2641
7.65347e-008,1.2644
7.65771e-008,1.2645
7.66195e-008,1.2643
7.66620e-008,1.2640
7.67044e-008,1.2640
7.67468e-008,1.2641
7.67892e-008,1.2643
7.68317e-008,1.2642
7.68741e-008,1.2641
7.69165e-008,1.2641
7.69589e-008,1.2642
7.70014e-008,1.2642
7.70438e-008,1.2642
7.70862e-008,1.2641
7.71287e-008,1.2641
7.71711e-008,1.2641
7.72135e-008,1.2642
7.72559e-008,1.2420
7.72984e-008,1.0451
7.73408e-008,0.8236
7.73832e-008,0.6501
7.74256e-008,0.5089
7.74681e-008,0.4056
7.75105e-008,0.3438
7.75529e-008,0.3012
7.75953e-008,0.2771
7.76378e-008,0.2770
7.76802e-008,0.2702
7.77226e-008,0.2696
7.77650e-008,0.2591
7.78074e-008,0.2559
7.78499e-008,0.2802
7.78923e-008,0.3053
7.79347e-008,0.3119
7.79771e-008,0.2914
7.80196e-008,0.2503
7.80620e-008,0.2278
7.81044e-008,0.2231
7.81468e-008,0.2205
7.81893e-008,0.2200
7.82317e-008,0.2181
7.82741e-008,0.2164
7.83166e-008,0.2187
7.83590e-008,0.2192
7.84014e-008,0.2161
7.84438e-008,0.2148
7.84863e-008,0.2143
7.85287e-008,0.2160
7.85711e-008,0.2192
7.86135e-008,0.2181
7.86560e-008,0.2130
7.86984e-008,0.2070
7.87408e-008,0.2062
7.87832e-008,0.2119
7.88257e-008,0.2168
7.88681e-008,0.2175
7.89105e-008,0.2158
7.89529e-008,0.2144
7.89953e-008,0.2150
7.90378e-008,0.2160
7.90802e-008,0.2152
7.91226e-008,0.2143
7.91650e-008,0.2147
7.92075e-008,0.2151
7.92499e-008,0.2155
7.92923e-008,0.2153
7.93347e-008,0.2143
7.93772e-008,0.2137
7.94196e-008,0.2141
7.94620e-008,0.2153
7.95045e-008,0.2163
7.95469e-008,0.2159
7.95893e-008,0.2148
7.96317e-008,0.2141
7.96742e-008,0.2144
7.97166e-008,0.2152
7.97590e-008,0.2152
7.98014e-008,0.2147
7.98439e-008,0.2147
7.98863e-008,0.2149
7.99287e-008,0.2151
7.99711e-008,0.2150
8.00135e-008,0.2148
8.00560e-008,0.2147
8.00984e-008,0.2149
8.01408e-008,0.2151
8.01832e-008,0.2152
8.02257e-008,0.2150
8.02681e-008,0.2148
8.03105e-008,0.2147
8.03529e-008,0.2148
8.03954e-008,0.2151
8.04378e-008,0.2151
8.04802e-008,0.2149
8.05227e-008,0.2148
8.05651e-008,0.2149
8.06075e-008,0.2150
8.06499e-008,0.2150
8.06924e-008,0.2149
8.07348e-008,0.2149
8.07772e-008,0.2150
8.08196e-008,0.2150
8.08621e-008,0.2150
8.09045e-008,0.2150
8.09469e-008,0.2149
8.09893e-008,0.2149
8.10318e-008,0.2960
8.10742e-008,0.4782
8.11166e-008,0.6600
8.11590e-008,0.8548
8.12014e-008,0.9796
8.12439e-008,1.0606
8.12863e-008,1.1186
8.13287e-008,1.1643
8.13711e-008,1.1855
8.14136e-008,1.1986
8.14560e-008,1.1970
8.14984e-008,1.2017
8.15408e-008,1.2141
8.15833e-008,1.2090
8.16257e-008,1.1912
8.16681e-008,1.1716
8.17106e-008,1.1672
8.17530e-008,1.1939
8.17954e-008,1.2276
8.18378e-008,1.2474
8.18803e-008,1.2535
8.19227e-008,1.2410
8.19651e-008,1.1163
8.20075e-008,0.8658
8.20500e-008,0.6906
8.20924e-008,0.5392
8.21348e-008,0.4314
8.21772e-008,0.3598
8.22196e-008,0.3124
8.22621e-008,0.2785
8.23045e-008,0.2743
8.23469e-008,0.2694
8.23893e-008,0.2688
8.24318e-008,0.2671
8.24742e-008,0.2600
8.25166e-008,0.2757
8.25590e-008,0.3023
8.26015e-008,0.3130
8.26439e-008,0.3003
8.26863e-008,0.2612
8.27288e-008,0.2289
8.27712e-008,0.2230
8.28136e-008,0.2226
8.28560e-008,0.2215
8.28985e-008,0.2189
8.29409e-008,0.2159
8.29833e-008,0.2172
8.30257e-008,0.2199
8.30682e-008,0.2178
8.31106e-008,0.2155
8.31530e-008,0.2152
8.31954e-008,0.2155
8.32379e-008,0.2181
8.32803e-008,0.2184
8.33227e-008,0.2144
8.33651e-008,0.2087
8.34075e-008,0.2059
8.34500e-008,0.2101
8.34924e-008,0.2163
8.35348e-008,0.2182
8.35772e-008,0.2166
8.36197e-008,0.2144
8.36621e-008,0.2145
8.37045e-008,0.2161
8.37469e-008,0.2160
8.37894e-008,0.2147
8.38318e-008,0.2145
8.38742e-008,0.2151
8.39167e-008,0.2154
8.39591e-008,0.2155
8.40015e-008,0.2147
8.40439e-008,0.2140
8.40864e-008,0.2142
8.41288e-008,0.2151
8.41712e-008,0.2162
8.42136e-008,0.2163
8.42561e-008,0.2152
8.42985e-008,0.2143
8.43409e-008,0.2143
8.43833e-008,0.2151
8.44257e-008,0.2155
8.44682e-008,0.2150
8.45106e-008,0.2147
8.45530e-008,0.2149
8.45954e-008,0.2152
8.46379e-008,0.2152
8.46803e-008,0.2150
8.47227e-008,0.2148
8.47651e-008,0.2150
8.48076e-008,0.2152
8.48500e-008,0.2153
8.48924e-008,0.2152
8.49349e-008,0.2150
8.49773e-008,0.2148
8.50197e-008,0.2149
8.50621e-008,0.2151
8.51046e-008,0.2153
8.51470e-008,0.2151
8.51894e-008,0.2150
8.52318e-008,0.2150
8.52743e-008,0.2151
8.53167e-008,0.2152
8.53591e-008,0.2151
8.54015e-008,0.2150
8.54440e-008,0.2150
8.54864e-008,0.2151
8.55288e-008,0.2151
8.55712e-008,0.2151
8.56136e-008,0.2150
8.56561e-008,0.2150
8.56985e-008,0.2151
8.57409e-008,0.2151
8.57833e-008,0.2151
8.58258e-008,0.2151
8.58682e-008,0.2151
8.59106e-008,0.2150
8.59530e-008,0.2151
8.59955e-008,0.2151
8.60379e-008,0.2151
8.60803e-008,0.2151
8.61228e-008,0.2151
8.61652e-008,0.2151
8.62076e-008,0.2151
8.62500e-008,0.2151
8.62925e-008,0.2151
8.63349e-008,0.2151
8.63773e-008,0.2151
8.64197e-008,0.2151
8.64622e-008,0.2151
8.65046e-008,0.2151
8.65470e-008,0.2151
8.65894e-008,0.2151
8.66319e-008,0.2151
8.66743e-008,0.2151
8.67167e-008,0.2151
8.67591e-008,0.2151
8.68015e-008,0.2151
8.68440e-008,0.2151
8.68864e-008,0.2151
8.69288e-008,0.2151
8.69712e-008,0.2151
8.70137e-008,0.2151
8.70561e-008,0.2151
8.70985e-008,0.2151
8.71409e-008,0.2151
8.71834e-008,0.2151
8.72258e-008,0.2151
8.72682e-008,0.2151
8.73107e-008,0.2151
8.73531e-008,0.2151
8.73955e-008,0.2151
8.74379e-008,0.2151
8.74804e-008,0.2151
8.75228e-008,0.2151
8.75652e-008,0.2200
8.76076e-008,0.3477
8.76501e-008,0.5345
8.76925e-008,0.7300
8.77349e-008,0.9004
8.77773e-008,1.0107
8.78197e-008,1.0810
8.78622e-008,1.1341
8.79046e-008,1.1744
8.79470e-008,1.1897
8.79894e-008,1.1999
8.80319e-008,1.1967
8.80743e-008,1.2063
8.81167e-008,1.2149
8.81591e-008,1.2045
8.82016e-008,1.1849
8.82440e-008,1.1675
8.82864e-008,1.1727
8.83289e-008,1.2057
8.83713e-008,1.2356
8.84137e-008,1.2511
8.84561e-008,1.2530
8.84986e-008,1.2492
8.85410e-008,1.2518
8.85834e-008,1.2574
8.86258e-008,1.2595
8.86683e-008,1.2592
8.87107e-008,1.2595
8.87531e-008,1.2608
8.87955e-008,1.2639
8.88380e-008,1.2642
8.88804e-008,1.2614
8.89228e-008,1.2606
8.89652e-008,1.2632
8.90076e-008,1.2691
8.90501e-008,1.2725
8.90925e-008,1.2697
8.91349e-008,1.2645
8.91773e-008,1.2611
8.92198e-008,1.2616
8.92622e-008,1.2642
8.93046e-008,1.2651
8.93470e-008,1.2642
8.93895e-008,1.2635
8.94319e-008,1.2536
8.94743e-008,1.1120
8.95168e-008,0.8734
8.95592e-008,0.6975
8.96016e-008,0.5434
8.96440e-008,0.4298
8.96865e-008,0.3597
8.97289e-008,0.3131
8.97713e-008,0.2798
8.98137e-008,0.2769
8.98562e-008,0.2700
8.98986e-008,0.2700
8.99410e-008,0.2639
8.99834e-008,0.2548
9.00258e-008,0.2725
9.00683e-008,0.2998
9.01107e-008,0.3123
9.01531e-008,0.3007
9.01955e-008,0.2616
9.02380e-008,0.2314
9.02804e-008,0.2239
9.03228e-008,0.2211
9.03652e-008,0.2206
9.04077e-008,0.3195
9.04501e-008,0.5168
9.04925e-008,0.7017
9.05350e-008,0.8864
9.05774e-008,0.9964
9.06198e-008,1.0697
9.06622e-008,1.1260
9.07047e-008,1.1710
9.07471e-008,1.1906
