.HEADER
..NAMES
Time,V U1.W24&W25
.DATA
3.10147e-008,1.1947
3.10572e-008,1.1972
3.10996e-008,1.1901
3.11420e-008,1.1847
3.11844e-008,1.1901
3.12269e-008,1.2140
3.12693e-008,1.2370
3.13117e-008,1.2454
3.13542e-008,1.2017
3.13966e-008,1.0027
3.14390e-008,0.7956
3.14814e-008,0.5963
3.15239e-008,0.4449
3.15663e-008,0.3392
3.16087e-008,0.2755
3.16511e-008,0.2628
3.16935e-008,0.2751
3.17360e-008,0.3017
3.17784e-008,0.3325
3.18208e-008,0.3347
3.18633e-008,0.3125
3.19057e-008,0.2854
3.19481e-008,0.2767
3.19905e-008,0.2817
3.20330e-008,0.2904
3.20754e-008,0.2936
3.21178e-008,0.2888
3.21602e-008,0.2635
3.22026e-008,0.2295
3.22451e-008,0.2135
3.22875e-008,0.2318
3.23299e-008,0.3844
3.23723e-008,0.5605
3.24148e-008,0.7604
3.24572e-008,0.9318
3.24996e-008,1.0569
3.25421e-008,1.1362
3.25845e-008,1.1639
3.26269e-008,1.1686
3.26693e-008,1.1586
3.27117e-008,1.1367
3.27542e-008,1.1346
3.27966e-008,1.1486
3.28390e-008,1.1731
3.28814e-008,1.1930
3.29239e-008,1.1976
3.29663e-008,1.1918
3.30087e-008,1.1852
3.30512e-008,1.1875
3.30936e-008,1.2085
3.31360e-008,1.2338
3.31784e-008,1.2444
3.32209e-008,1.2228
3.32633e-008,1.0491
3.33057e-008,0.8324
3.33481e-008,0.6321
3.33905e-008,0.4722
3.34330e-008,0.3562
3.34754e-008,0.2836
3.35178e-008,0.2618
3.35603e-008,0.2720
3.36027e-008,0.2954
3.36451e-008,0.3277
3.36875e-008,0.3371
3.37300e-008,0.3176
3.37724e-008,0.2900
3.38148e-008,0.2767
3.38572e-008,0.2802
3.38996e-008,0.2889
3.39421e-008,0.2935
3.39845e-008,0.2910
3.40269e-008,0.2701
3.40694e-008,0.2353
3.41118e-008,0.2150
3.41542e-008,0.2186
3.41966e-008,0.3483
3.42391e-008,0.5269
3.42815e-008,0.7194
3.43239e-008,0.9008
3.43663e-008,1.0365
3.44087e-008,1.1249
3.44512e-008,1.1623
3.44936e-008,1.1681
3.45360e-008,1.1625
3.45784e-008,1.1403
3.46209e-008,1.1329
3.46633e-008,1.1453
3.47057e-008,1.1675
3.47482e-008,1.1907
3.47906e-008,1.1975
3.48330e-008,1.1935
3.48754e-008,1.1860
3.49178e-008,1.1858
3.49603e-008,1.2032
3.50027e-008,1.2298
3.50451e-008,1.2432
3.50875e-008,1.2347
3.51300e-008,1.0918
3.51724e-008,0.8700
3.52148e-008,0.6700
3.52573e-008,0.5009
3.52997e-008,0.3748
3.53421e-008,0.2947
3.53845e-008,0.2619
3.54270e-008,0.2694
3.54694e-008,0.2894
3.55118e-008,0.3219
3.55542e-008,0.3385
3.55966e-008,0.3224
3.56391e-008,0.2953
3.56815e-008,0.2773
3.57239e-008,0.2790
3.57664e-008,0.2871
3.58088e-008,0.2933
3.58512e-008,0.2924
3.58936e-008,0.2760
3.59361e-008,0.2418
3.59785e-008,0.2172
3.60209e-008,0.2160
3.60633e-008,0.3169
3.61057e-008,0.4938
3.61482e-008,0.6770
3.61906e-008,0.8687
3.62330e-008,1.0142
3.62754e-008,1.1103
3.63179e-008,1.1591
3.63603e-008,1.1672
3.64027e-008,1.1656
3.64452e-008,1.1446
3.64876e-008,1.1321
3.65300e-008,1.1423
3.65724e-008,1.1621
3.66148e-008,1.1875
3.66573e-008,1.1970
3.66997e-008,1.1950
3.67421e-008,1.1871
3.67845e-008,1.1849
3.68270e-008,1.1983
3.68694e-008,1.2252
3.69118e-008,1.2418
3.69543e-008,1.2403
3.69967e-008,1.1292
3.70391e-008,0.9102
3.70815e-008,0.7111
3.71240e-008,0.5307
3.71664e-008,0.3949
3.72088e-008,0.3081
3.72512e-008,0.2643
3.72936e-008,0.2671
3.73361e-008,0.2840
3.73785e-008,0.3155
3.74209e-008,0.3384
3.74634e-008,0.3269
3.75058e-008,0.3008
3.75482e-008,0.2788
3.75906e-008,0.2780
3.76331e-008,0.2853
3.76755e-008,0.2927
3.77179e-008,0.2931
3.77603e-008,0.2812
3.78027e-008,0.2487
3.78452e-008,0.2202
3.78876e-008,0.2150
3.79300e-008,0.2891
3.79725e-008,0.4596
3.80149e-008,0.6352
3.80573e-008,0.8359
3.80997e-008,0.9902
3.81422e-008,1.0937
3.81846e-008,1.1535
3.82270e-008,1.1663
3.82694e-008,1.1676
3.83118e-008,1.1493
3.83543e-008,1.1325
3.83967e-008,1.1395
3.84391e-008,1.1572
3.84815e-008,1.1836
3.85240e-008,1.1962
3.85664e-008,1.1963
3.86088e-008,1.1884
3.86513e-008,1.1845
3.86937e-008,1.1940
3.87361e-008,1.2201
3.87785e-008,1.2399
3.88210e-008,1.2444
3.88634e-008,1.1647
3.89058e-008,0.9530
3.89482e-008,0.7531
3.89906e-008,0.5608
3.90331e-008,0.4171
3.90755e-008,0.3223
3.91179e-008,0.2688
3.91604e-008,0.2647
3.92028e-008,0.2793
3.92452e-008,0.3089
3.92876e-008,0.3365
3.93301e-008,0.3310
3.93725e-008,0.3065
3.94149e-008,0.2814
3.94573e-008,0.2772
3.94997e-008,0.2835
3.95422e-008,0.2918
3.95846e-008,0.2935
3.96270e-008,0.2854
3.96695e-008,0.2558
3.97119e-008,0.2241
3.97543e-008,0.2132
3.97967e-008,0.2608
3.98392e-008,0.4243
3.98816e-008,0.5980
3.99240e-008,0.8019
3.99664e-008,0.9640
4.00088e-008,1.0768
4.00513e-008,1.1459
4.00937e-008,1.1653
4.01361e-008,1.1685
4.01785e-008,1.1538
4.02210e-008,1.1340
4.02634e-008,1.1371
4.03058e-008,1.1528
4.03483e-008,1.1789
4.03907e-008,1.1949
4.04331e-008,1.1972
4.04755e-008,1.1899
4.05179e-008,1.1847
4.05604e-008,1.1904
4.06028e-008,1.2147
4.06452e-008,1.2374
4.06876e-008,1.2455
4.07301e-008,1.1986
4.07725e-008,0.9976
4.08149e-008,0.7915
4.08574e-008,0.5927
4.08998e-008,0.4420
4.09422e-008,0.3375
4.09846e-008,0.2747
4.10271e-008,0.2629
4.10695e-008,0.2755
4.11119e-008,0.3024
4.11543e-008,0.3330
4.11967e-008,0.3344
4.12392e-008,0.3120
4.12816e-008,0.2850
4.13240e-008,0.2768
4.13665e-008,0.2819
4.14089e-008,0.2906
4.14513e-008,0.2936
4.14937e-008,0.2886
4.15362e-008,0.2628
4.15786e-008,0.2289
4.16210e-008,0.2134
4.16634e-008,0.2336
4.17058e-008,0.3883
4.17483e-008,0.5641
4.17907e-008,0.7646
4.18331e-008,0.9351
4.18756e-008,1.0589
4.19180e-008,1.1373
4.19604e-008,1.1641
4.20028e-008,1.1686
4.20453e-008,1.1582
4.20877e-008,1.1364
4.21301e-008,1.1348
4.21725e-008,1.1490
4.22149e-008,1.1737
4.22574e-008,1.1933
4.22998e-008,1.1976
4.23422e-008,1.1916
4.23846e-008,1.1852
4.24271e-008,1.1878
4.24695e-008,1.2091
4.25119e-008,1.2342
4.25544e-008,1.2445
4.25968e-008,1.2213
4.26392e-008,1.0442
4.26816e-008,0.8283
4.27241e-008,0.6279
4.27665e-008,0.4691
4.28089e-008,0.3543
4.28513e-008,0.2825
4.28937e-008,0.2619
4.29362e-008,0.2723
4.29786e-008,0.2961
4.30210e-008,0.3283
4.30635e-008,0.3370
4.31059e-008,0.3171
4.31483e-008,0.2895
4.31907e-008,0.2767
4.32332e-008,0.2804
4.32756e-008,0.2891
4.33180e-008,0.2936
4.33604e-008,0.2909
4.34028e-008,0.2694
4.34453e-008,0.2346
4.34877e-008,0.2148
4.35301e-008,0.2188
4.35726e-008,0.3518
4.36150e-008,0.5304
4.36574e-008,0.7239
4.36998e-008,0.9043
4.37423e-008,1.0388
4.37847e-008,1.1264
4.38271e-008,1.1626
4.38695e-008,1.1683
4.39119e-008,1.1622
4.39544e-008,1.1399
4.39968e-008,1.1330
4.40392e-008,1.1456
4.40816e-008,1.1682
4.41241e-008,1.1910
4.41665e-008,1.1976
4.42089e-008,1.1933
4.42514e-008,1.1859
4.42938e-008,1.1860
4.43362e-008,1.2038
4.43786e-008,1.2303
4.44210e-008,1.2434
4.44635e-008,1.2342
4.45059e-008,1.0875
4.45483e-008,0.8657
4.45907e-008,0.6657
4.46332e-008,0.4976
4.46756e-008,0.3727
4.47180e-008,0.2932
4.47605e-008,0.2618
4.48029e-008,0.2697
4.48453e-008,0.2900
4.48877e-008,0.3227
4.49302e-008,0.3385
4.49726e-008,0.3219
4.50150e-008,0.2947
4.50574e-008,0.2772
4.50998e-008,0.2791
4.51423e-008,0.2873
4.51847e-008,0.2934
4.52271e-008,0.2923
