.HEADER
..NAMES
Time,V U1.H24&G25
.DATA
4.34453e-008,0.2225
4.34877e-008,0.2130
4.35301e-008,0.2588
4.35726e-008,0.4658
4.36150e-008,0.6522
4.36574e-008,0.8479
4.36998e-008,0.9883
4.37423e-008,1.0637
4.37847e-008,1.1086
4.38271e-008,1.1436
4.38695e-008,1.1642
4.39119e-008,1.1843
4.39544e-008,1.1985
4.39968e-008,1.1991
4.40392e-008,1.1948
4.40816e-008,1.1850
4.41241e-008,1.1861
4.41665e-008,1.1773
4.42089e-008,1.1713
4.42514e-008,1.1788
4.42938e-008,1.1815
4.43362e-008,1.2051
4.43786e-008,1.2374
4.44210e-008,1.2453
4.44635e-008,1.1982
4.45059e-008,0.9526
4.45483e-008,0.7231
4.45907e-008,0.5441
4.46332e-008,0.4165
4.46756e-008,0.3434
4.47180e-008,0.3154
4.47605e-008,0.2956
4.48029e-008,0.2873
4.48453e-008,0.2777
4.48877e-008,0.2701
4.49302e-008,0.2712
4.49726e-008,0.2788
4.50150e-008,0.2947
4.50574e-008,0.2917
4.50998e-008,0.2975
