.HEADER
..NAMES
Time,V U1.W24&W25
.DATA
4.35705e-008,-0.8154
4.36129e-008,-0.8634
4.36553e-008,-0.9032
4.36977e-008,-0.9098
4.37402e-008,-0.9035
4.37826e-008,-0.8953
4.38250e-008,-0.8963
4.38675e-008,-0.9311
4.39099e-008,-0.9921
4.39523e-008,-1.0286
4.39947e-008,-1.0199
4.40372e-008,-0.7527
4.40796e-008,-0.3497
4.41220e-008,0.0414
4.41644e-008,0.3938
4.42068e-008,0.6547
4.42493e-008,0.8238
4.42917e-008,0.8979
4.43341e-008,0.9000
4.43765e-008,0.8790
4.44190e-008,0.8258
4.44614e-008,0.7929
4.45038e-008,0.8153
4.45463e-008,0.8594
4.45887e-008,0.9015
4.46311e-008,0.9104
4.46735e-008,0.9043
4.47160e-008,0.8955
4.47584e-008,0.8957
4.48008e-008,0.9267
4.48432e-008,0.9875
4.48856e-008,1.0267
4.49281e-008,1.0233
4.49705e-008,0.7888
4.50129e-008,0.3872
4.50554e-008,0.0007
4.50978e-008,-0.3623
4.51402e-008,-0.6331
4.51826e-008,-0.8088
4.52251e-008,-0.8941
4.52675e-008,-0.8989
4.53099e-008,-0.8817
4.53523e-008,-0.8309
4.53947e-008,-0.7912
4.54372e-008,-0.8084
4.54796e-008,-0.8527
4.55220e-008,-0.8988
4.55645e-008,-0.9098
4.56069e-008,-0.9054
4.56493e-008,-0.8964
4.56917e-008,-0.8946
4.57342e-008,-0.9207
4.57766e-008,-0.9808
4.58190e-008,-1.0243
4.58614e-008,-1.0263
4.59038e-008,-0.8206
4.59463e-008,-0.4238
4.59887e-008,-0.0422
4.60311e-008,0.3323
4.60735e-008,0.6124
4.61160e-008,0.7950
4.61584e-008,0.8912
4.62008e-008,0.9007
4.62433e-008,0.8865
4.62857e-008,0.8372
4.63281e-008,0.7942
4.63705e-008,0.8087
4.64129e-008,0.8493
4.64554e-008,0.8961
4.64978e-008,0.9101
4.65402e-008,0.9063
4.65826e-008,0.8966
4.66251e-008,0.8944
4.66675e-008,0.9171
4.67099e-008,0.9758
4.67524e-008,1.0219
4.67948e-008,1.0292
4.68372e-008,0.8533
4.68796e-008,0.4633
4.69221e-008,0.0851
4.69645e-008,-0.3001
4.70069e-008,-0.5891
4.70493e-008,-0.7790
4.70917e-008,-0.8851
4.71342e-008,-0.8997
4.71766e-008,-0.8881
4.72190e-008,-0.8423
4.72615e-008,-0.7945
4.73039e-008,-0.8022
4.73463e-008,-0.8423
4.73887e-008,-0.8925
4.74312e-008,-0.9093
4.74736e-008,-0.9071
4.75160e-008,-0.8977
4.75584e-008,-0.8939
4.76008e-008,-0.9120
4.76433e-008,-0.9686
4.76857e-008,-1.0187
4.77281e-008,-1.0315
4.77705e-008,-0.8841
4.78130e-008,-0.5015
4.78554e-008,-0.1245
4.78978e-008,0.2696
4.79403e-008,0.5665
4.79827e-008,0.7642
4.80251e-008,0.8800
4.80675e-008,0.9014
4.81099e-008,0.8920
4.81524e-008,0.8485
4.81948e-008,0.7986
4.82372e-008,0.8028
4.82796e-008,0.8398
4.83221e-008,0.8890
4.83645e-008,0.9093
4.84069e-008,0.9080
4.84494e-008,0.8981
4.84918e-008,0.8940
4.85342e-008,0.9091
4.85766e-008,0.9635
4.86191e-008,1.0158
4.86615e-008,1.0331
4.87039e-008,0.9165
4.87463e-008,0.5424
4.87887e-008,0.1640
4.88312e-008,-0.2362
4.88736e-008,-0.5408
4.89160e-008,-0.7481
4.89585e-008,-0.8725
4.90009e-008,-0.9004
4.90433e-008,-0.8926
4.90857e-008,-0.8532
4.91282e-008,-0.8007
4.91706e-008,-0.7971
4.92130e-008,-0.8327
4.92554e-008,-0.8845
4.92978e-008,-0.9083
4.93403e-008,-0.9085
4.93827e-008,-0.8994
4.94251e-008,-0.8940
4.94676e-008,-0.9050
4.95100e-008,-0.9562
4.95524e-008,-1.0117
4.95948e-008,-1.0340
4.96373e-008,-0.9487
4.96797e-008,-0.5819
4.97221e-008,-0.1995
4.97645e-008,0.2031
4.98069e-008,0.5153
4.98494e-008,0.7326
4.98918e-008,0.8660
4.99342e-008,0.9015
4.99766e-008,0.8958
5.00191e-008,0.8591
5.00615e-008,0.8055
5.01039e-008,0.7981
5.01464e-008,0.8311
5.01888e-008,0.8804
5.02312e-008,0.9078
5.02736e-008,0.9093
5.03160e-008,0.8999
5.03585e-008,0.8941
5.04009e-008,0.9030
5.04433e-008,0.9510
5.04857e-008,1.0082
5.05282e-008,1.0334
5.05706e-008,0.9757
5.06130e-008,0.6242
5.06555e-008,0.2360
5.06979e-008,-0.1663
5.07403e-008,-0.4869
5.07827e-008,-0.7150
5.08252e-008,-0.8574
5.08676e-008,-0.9001
5.09100e-008,-0.8957
5.09524e-008,-0.8633
5.09948e-008,-0.8089
5.10373e-008,-0.7932
5.10797e-008,-0.8240
5.11221e-008,-0.8750
5.11646e-008,-0.9065
5.12070e-008,-0.9094
5.12494e-008,-0.9013
5.12918e-008,-0.8945
5.13343e-008,-0.8999
5.13767e-008,-0.9439
5.14191e-008,-1.0032
5.14615e-008,-1.0323
5.15039e-008,-0.9967
5.15464e-008,-0.6657
5.15888e-008,-0.2709
5.16312e-008,0.1294
5.16736e-008,0.4593
5.17161e-008,0.6979
5.17585e-008,0.8492
5.18009e-008,0.9007
5.18434e-008,0.8984
5.18858e-008,0.8691
5.19282e-008,0.8143
5.19706e-008,0.7946
5.20130e-008,0.8232
5.20555e-008,0.8707
5.20979e-008,0.9055
5.21403e-008,0.9101
5.21827e-008,0.9019
5.22252e-008,0.8946
5.22676e-008,0.8986
5.23100e-008,0.9389
5.23525e-008,0.9991
5.23949e-008,1.0307
5.24373e-008,1.0112
5.24797e-008,0.7073
5.25222e-008,0.3074
5.25646e-008,-0.0894
5.26070e-008,-0.4293
5.26494e-008,-0.6782
5.26918e-008,-0.8378
5.27343e-008,-0.8989
5.27767e-008,-0.8978
5.28191e-008,-0.8727
5.28616e-008,-0.8187
5.29040e-008,-0.7909
5.29464e-008,-0.8162
5.29888e-008,-0.8646
5.30313e-008,-0.9037
5.30737e-008,-0.9099
5.31161e-008,-0.9033
5.31585e-008,-0.8953
5.32009e-008,-0.8966
5.32434e-008,-0.9322
5.32858e-008,-0.9932
5.33282e-008,-1.0291
5.33707e-008,-1.0189
5.34131e-008,-0.7449
5.34555e-008,-0.3423
5.34979e-008,0.0501
5.35404e-008,0.4003
5.35828e-008,0.6591
5.36252e-008,0.8266
5.36676e-008,0.8983
5.37100e-008,0.8999
5.37525e-008,0.8781
5.37949e-008,0.8247
5.38373e-008,0.7929
5.38797e-008,0.8160
5.39222e-008,0.8604
5.39646e-008,0.9020
5.40070e-008,0.9104
5.40495e-008,0.9040
5.40919e-008,0.8953
5.41343e-008,0.8959
5.41767e-008,0.9278
5.42192e-008,0.9886
5.42616e-008,1.0271
5.43040e-008,1.0222
5.43464e-008,0.7814
5.43888e-008,0.3793
5.44313e-008,-0.0084
5.44737e-008,-0.3690
5.45161e-008,-0.6378
5.45586e-008,-0.8120
5.46010e-008,-0.8949
5.46434e-008,-0.8989
5.46858e-008,-0.8809
5.47283e-008,-0.8297
5.47707e-008,-0.7910
5.48131e-008,-0.8091
5.48555e-008,-0.8538
5.48979e-008,-0.8994
5.49404e-008,-0.9099
5.49828e-008,-0.9053
5.50252e-008,-0.8963
5.50677e-008,-0.8947
5.51101e-008,-0.9218
5.51525e-008,-0.9820
5.51949e-008,-1.0249
5.52374e-008,-1.0253
5.52798e-008,-0.8138
5.53222e-008,-0.4158
5.53646e-008,-0.0330
5.54070e-008,0.3390
5.54495e-008,0.6171
5.54919e-008,0.7982
5.55343e-008,0.8922
5.55767e-008,0.9006
5.56192e-008,0.8857
5.56616e-008,0.8360
5.57040e-008,0.7939
5.57465e-008,0.8093
5.57889e-008,0.8503
5.58313e-008,0.8968
5.58737e-008,0.9102
5.59161e-008,0.9061
5.59586e-008,0.8964
5.60010e-008,0.8945
5.60434e-008,0.9180
5.60858e-008,0.9770
5.61283e-008,1.0225
5.61707e-008,1.0282
5.62131e-008,0.8466
5.62556e-008,0.4550
5.62980e-008,0.0760
5.63404e-008,-0.3070
5.63828e-008,-0.5943
5.64253e-008,-0.7824
5.64677e-008,-0.8864
5.65101e-008,-0.8997
5.65525e-008,-0.8875
5.65949e-008,-0.8412
5.66374e-008,-0.7940
5.66798e-008,-0.8028
5.67222e-008,-0.8434
5.67647e-008,-0.8933
5.68071e-008,-0.9095
5.68495e-008,-0.9070
5.68919e-008,-0.8976
5.69344e-008,-0.8940
5.69768e-008,-0.9128
5.70192e-008,-0.9700
5.70616e-008,-1.0194
5.71040e-008,-1.0311
5.71465e-008,-0.8779
5.71889e-008,-0.4934
5.72313e-008,-0.1161
5.72738e-008,0.2763
5.73162e-008,0.5717
5.73586e-008,0.7676
5.74010e-008,0.8814
5.74435e-008,0.9014
5.74859e-008,0.8914
5.75283e-008,0.8474
5.75707e-008,0.7979
5.76131e-008,0.8033
5.76556e-008,0.8407
5.76980e-008,0.8898
5.77404e-008,0.9094
5.77828e-008,0.9078
5.78253e-008,0.8978
5.78677e-008,0.8939
5.79101e-008,0.9098
5.79526e-008,0.9647
5.79950e-008,1.0165
5.80374e-008,1.0329
5.80798e-008,0.9102
5.81223e-008,0.5341
5.81647e-008,0.1559
5.82071e-008,-0.2434
5.82495e-008,-0.5464
5.82919e-008,-0.7516
5.83344e-008,-0.8741
5.83768e-008,-0.9004
5.84192e-008,-0.8923
5.84617e-008,-0.8521
5.85041e-008,-0.7999
5.85465e-008,-0.7975
5.85889e-008,-0.8336
5.86314e-008,-0.8855
5.86738e-008,-0.9085
5.87162e-008,-0.9084
5.87586e-008,-0.8992
5.88010e-008,-0.8940
5.88435e-008,-0.9057
5.88859e-008,-0.9575
5.89283e-008,-1.0126
5.89708e-008,-1.0340
5.90132e-008,-0.9401
5.90556e-008,-0.5718
5.90980e-008,-0.1909
5.91405e-008,0.2112
5.91829e-008,0.5216
5.92253e-008,0.7366
5.92677e-008,0.8676
5.93101e-008,0.9014
5.93526e-008,0.8954
5.93950e-008,0.8577
5.94374e-008,0.8046
5.94798e-008,0.7986
5.95223e-008,0.8321
5.95647e-008,0.8814
5.96071e-008,0.9080
5.96496e-008,0.9091
5.96920e-008,0.8996
5.97344e-008,0.8940
5.97768e-008,0.9037
5.98192e-008,0.9526
5.98617e-008,1.0091
5.99041e-008,1.0335
5.99465e-008,0.9682
5.99889e-008,0.6138
6.00314e-008,0.2273
6.00738e-008,-0.1750
6.01162e-008,-0.4934
6.01586e-008,-0.7193
6.02011e-008,-0.8592
6.02435e-008,-0.9001
6.02859e-008,-0.8954
6.03283e-008,-0.8620
6.03708e-008,-0.8080
6.04132e-008,-0.7938
6.04556e-008,-0.8252
6.04981e-008,-0.8762
6.05405e-008,-0.9067
6.05829e-008,-0.9092
6.06253e-008,-0.9011
6.06678e-008,-0.8945
6.07102e-008,-0.9006
6.07526e-008,-0.9455
6.07950e-008,-1.0042
6.08375e-008,-1.0325
6.08799e-008,-0.9902
6.09223e-008,-0.6550
6.09647e-008,-0.2622
6.10071e-008,0.1385
6.10496e-008,0.4659
6.10920e-008,0.7022
6.11344e-008,0.8512
6.11768e-008,0.9006
6.12193e-008,0.8980
6.12617e-008,0.8678
6.13041e-008,0.8132
6.13465e-008,0.7951
6.13890e-008,0.8242
6.14314e-008,0.8718
6.14738e-008,0.9057
6.15163e-008,0.9099
6.15587e-008,0.9017
6.16011e-008,0.8945
6.16435e-008,0.8992
6.16860e-008,0.9405
6.17284e-008,1.0001
6.17708e-008,1.0309
6.18132e-008,1.0055
6.18557e-008,0.6970
6.18981e-008,0.2985
6.19405e-008,-0.0988
6.19829e-008,-0.4363
6.20254e-008,-0.6827
6.20678e-008,-0.8403
6.21102e-008,-0.8990
6.21526e-008,-0.8976
6.21950e-008,-0.8715
6.22375e-008,-0.8176
6.22799e-008,-0.7914
6.23223e-008,-0.8173
6.23647e-008,-0.8659
6.24072e-008,-0.9040
6.24496e-008,-0.9098
6.24920e-008,-0.9031
6.25344e-008,-0.8952
6.25769e-008,-0.8971
6.26193e-008,-0.9338
6.26617e-008,-0.9945
6.27042e-008,-1.0294
6.27466e-008,-1.0146
6.27890e-008,-0.7351
6.28314e-008,-0.3334
6.28739e-008,0.0597
6.29163e-008,0.4074
6.29587e-008,0.6637
6.30011e-008,0.8294
6.30436e-008,0.8985
6.30860e-008,0.8996
6.31284e-008,0.8770
6.31708e-008,0.8233
6.32132e-008,0.7931
6.32557e-008,0.8170
6.32981e-008,0.8617
6.33405e-008,0.9023
6.33829e-008,0.9103
6.34254e-008,0.9038
6.34678e-008,0.8953
6.35102e-008,0.8963
6.35526e-008,0.9292
6.35951e-008,0.9899
6.36375e-008,1.0274
6.36799e-008,1.0214
6.37224e-008,0.7722
6.37648e-008,0.3701
6.38072e-008,-0.0184
6.38496e-008,-0.3763
6.38921e-008,-0.6427
6.39345e-008,-0.8153
6.39769e-008,-0.8954
6.40193e-008,-0.8987
6.40618e-008,-0.8800
6.41042e-008,-0.8284
6.41466e-008,-0.7911
6.41890e-008,-0.8101
6.42315e-008,-0.8552
6.42739e-008,-0.8999
6.43163e-008,-0.9099
6.43587e-008,-0.9051
6.44011e-008,-0.8962
6.44436e-008,-0.8950
6.44860e-008,-0.9232
6.45284e-008,-0.9834
6.45708e-008,-1.0253
6.46133e-008,-1.0248
6.46557e-008,-0.8052
6.46981e-008,-0.4063
6.47405e-008,-0.0228
6.47830e-008,0.3463
6.48254e-008,0.6221
6.48678e-008,0.8016
6.49103e-008,0.8928
6.49527e-008,0.9003
6.49951e-008,0.8848
6.50375e-008,0.8345
6.50800e-008,0.7937
6.51224e-008,0.8102
6.51648e-008,0.8515
6.52072e-008,0.8973
6.52497e-008,0.9101
6.52921e-008,0.9058
6.53345e-008,0.8963
6.53769e-008,0.8946
6.54193e-008,0.9192
6.54618e-008,0.9784
6.55042e-008,1.0229
6.55466e-008,1.0276
6.55890e-008,0.8380
6.56315e-008,0.4451
6.56739e-008,0.0659
6.57163e-008,-0.3144
6.57587e-008,-0.5996
6.58012e-008,-0.7860
6.58436e-008,-0.8875
6.58860e-008,-0.8995
6.59284e-008,-0.8868
6.59709e-008,-0.8398
6.60133e-008,-0.7937
6.60557e-008,-0.8037
6.60982e-008,-0.8447
6.61406e-008,-0.8940
6.61830e-008,-0.9095
6.62254e-008,-0.9068
6.62679e-008,-0.8975
6.63103e-008,-0.8941
6.63527e-008,-0.9140
6.63951e-008,-0.9715
6.64376e-008,-1.0200
6.64800e-008,-1.0306
6.65224e-008,-0.8693
6.65648e-008,-0.4833
6.66072e-008,-0.1064
6.66497e-008,0.2838
6.66921e-008,0.5772
6.67345e-008,0.7712
6.67769e-008,0.8826
6.68194e-008,0.9011
6.68618e-008,0.8908
6.69042e-008,0.8459
6.69466e-008,0.7974
6.69891e-008,0.8042
6.70315e-008,0.8419
6.70739e-008,0.8906
6.71164e-008,0.9094
6.71588e-008,0.9076
6.72012e-008,0.8977
6.72436e-008,0.8940
6.72861e-008,0.9108
6.73285e-008,0.9663
6.73709e-008,1.0171
6.74133e-008,1.0325
6.74558e-008,0.9015
6.74982e-008,0.5238
6.75406e-008,0.1466
6.75830e-008,-0.2513
6.76255e-008,-0.5523
6.76679e-008,-0.7553
6.77103e-008,-0.8755
6.77527e-008,-0.9003
6.77951e-008,-0.8918
6.78376e-008,-0.8507
6.78800e-008,-0.7993
6.79224e-008,-0.7983
6.79648e-008,-0.8349
6.80073e-008,-0.8864
6.80497e-008,-0.9086
6.80921e-008,-0.9082
6.81345e-008,-0.8991
6.81770e-008,-0.8940
6.82194e-008,-0.9066
6.82618e-008,-0.9591
6.83043e-008,-1.0134
6.83467e-008,-1.0340
6.83891e-008,-0.9334
6.84315e-008,-0.5632
6.84740e-008,-0.1833
6.85164e-008,0.2187
6.85588e-008,0.5273
6.86012e-008,0.7400
6.86437e-008,0.8692
6.86861e-008,0.9014
6.87285e-008,0.8950
6.87709e-008,0.8566
6.88133e-008,0.8038
6.88558e-008,0.7991
6.88982e-008,0.8330
6.89406e-008,0.8824
6.89830e-008,0.9081
6.90255e-008,0.9090
6.90679e-008,0.8994
6.91103e-008,0.8940
6.91527e-008,0.9043
6.91952e-008,0.9538
6.92376e-008,1.0099
6.92800e-008,1.0338
6.93225e-008,0.9627
6.93649e-008,0.6049
6.94073e-008,0.2196
6.94497e-008,-0.1831
6.94922e-008,-0.4996
6.95346e-008,-0.7230
6.95770e-008,-0.8609
6.96194e-008,-0.9002
6.96619e-008,-0.8952
6.97043e-008,-0.8610
6.97467e-008,-0.8071
6.97891e-008,-0.7942
6.98316e-008,-0.8260
6.98740e-008,-0.8773
6.99164e-008,-0.9070
6.99588e-008,-0.9092
7.00012e-008,-0.9009
7.00437e-008,-0.8944
7.00861e-008,-0.9011
7.01285e-008,-0.9468
7.01709e-008,-1.0052
7.02134e-008,-1.0329
7.02558e-008,-0.9862
7.02982e-008,-0.6459
7.03406e-008,-0.2545
7.03831e-008,0.1469
7.04255e-008,0.4722
7.04679e-008,0.7061
7.05104e-008,0.8532
7.05528e-008,0.9007
7.05952e-008,0.8978
7.06376e-008,0.8667
7.06801e-008,0.8121
7.07225e-008,0.7953
7.07649e-008,0.8250
7.08073e-008,0.8729
7.08498e-008,0.9060
7.08922e-008,0.9098
7.09346e-008,0.9014
7.09770e-008,0.8944
7.10194e-008,0.8995
7.10619e-008,0.9417
7.11043e-008,1.0012
7.11467e-008,1.0312
7.11891e-008,1.0030
7.12316e-008,0.6884
7.12740e-008,0.2908
7.13164e-008,-0.1075
7.13588e-008,-0.4428
7.14013e-008,-0.6870
7.14437e-008,-0.8427
7.14861e-008,-0.8992
7.15286e-008,-0.8975
7.15710e-008,-0.8706
7.16134e-008,-0.8164
7.16558e-008,-0.7915
7.16983e-008,-0.8181
7.17407e-008,-0.8671
7.17831e-008,-0.9044
7.18255e-008,-0.9098
7.18680e-008,-0.9029
7.19104e-008,-0.8951
7.19528e-008,-0.8973
7.19952e-008,-0.9350
7.20377e-008,-0.9956
7.20801e-008,-1.0298
7.21225e-008,-1.0138
7.21649e-008,-0.7271
7.22073e-008,-0.3258
7.22498e-008,0.0685
7.22922e-008,0.4139
7.23346e-008,0.6680
7.23770e-008,0.8321
7.24195e-008,0.8989
7.24619e-008,0.8995
7.25043e-008,0.8760
7.25467e-008,0.8221
7.25892e-008,0.7932
7.26316e-008,0.8177
7.26740e-008,0.8628
7.27165e-008,0.9028
7.27589e-008,0.9103
7.28013e-008,0.9035
7.28437e-008,0.8951
7.28862e-008,0.8964
7.29286e-008,0.9303
7.29710e-008,0.9910
7.30134e-008,1.0279
7.30559e-008,1.0207
7.30983e-008,0.7647
7.31407e-008,0.3622
7.31831e-008,-0.0275
7.32256e-008,-0.3831
7.32680e-008,-0.6473
7.33104e-008,-0.8184
7.33528e-008,-0.8961
7.33952e-008,-0.8987
7.34377e-008,-0.8792
7.34801e-008,-0.8272
7.35225e-008,-0.7910
7.35649e-008,-0.8109
7.36074e-008,-0.8564
7.36498e-008,-0.9005
7.36922e-008,-0.9099
7.37346e-008,-0.9049
7.37771e-008,-0.8961
7.38195e-008,-0.8951
7.38619e-008,-0.9242
7.39044e-008,-0.9847
7.39468e-008,-1.0259
7.39892e-008,-1.0242
7.40316e-008,-0.7984
7.40741e-008,-0.3983
7.41165e-008,-0.0136
7.41589e-008,0.3531
7.42013e-008,0.6268
7.42438e-008,0.8048
7.42862e-008,0.8937
7.43286e-008,0.9003
7.43710e-008,0.8840
7.44134e-008,0.8333
7.44559e-008,0.7935
7.44983e-008,0.8109
7.45407e-008,0.8526
7.45831e-008,0.8980
7.46256e-008,0.9102
7.46680e-008,0.9056
7.47104e-008,0.8961
7.47528e-008,0.8947
7.47953e-008,0.9201
7.48377e-008,0.9797
7.48801e-008,1.0235
7.49226e-008,1.0270
7.49650e-008,0.8313
7.50074e-008,0.4368
7.50498e-008,0.0569
7.50923e-008,-0.3213
7.51347e-008,-0.6046
7.51771e-008,-0.7894
7.52195e-008,-0.8887
7.52620e-008,-0.8995
7.53044e-008,-0.8862
7.53468e-008,-0.8385
7.53892e-008,-0.7933
7.54317e-008,-0.8044
7.54741e-008,-0.8458
7.55165e-008,-0.8948
7.55589e-008,-0.9096
7.56013e-008,-0.9067
7.56438e-008,-0.8973
7.56862e-008,-0.8942
7.57286e-008,-0.9149
7.57710e-008,-0.9729
7.58135e-008,-1.0207
7.58559e-008,-1.0301
7.58983e-008,-0.8627
7.59407e-008,-0.4748
7.59832e-008,-0.0978
7.60256e-008,0.2907
7.60680e-008,0.5823
7.61105e-008,0.7746
7.61529e-008,0.8839
7.61953e-008,0.9010
7.62377e-008,0.8902
7.62802e-008,0.8446
7.63226e-008,0.7968
7.63650e-008,0.8047
7.64074e-008,0.8428
7.64499e-008,0.8914
7.64923e-008,0.9095
7.65347e-008,0.9074
7.65771e-008,0.8975
7.66195e-008,0.8940
7.66620e-008,0.9116
7.67044e-008,0.9676
7.67468e-008,1.0178
7.67892e-008,1.0322
7.68317e-008,0.8948
7.68741e-008,0.5152
7.69165e-008,0.1384
7.69589e-008,-0.2583
7.70014e-008,-0.5577
7.70438e-008,-0.7587
7.70862e-008,-0.8771
7.71287e-008,-0.9003
7.71711e-008,-0.8914
7.72135e-008,-0.8496
7.72559e-008,-0.7985
7.72984e-008,-0.7988
7.73408e-008,-0.8359
7.73832e-008,-0.8874
7.74256e-008,-0.9087
7.74681e-008,-0.9081
7.75105e-008,-0.8989
7.75529e-008,-0.8940
7.75953e-008,-0.9073
7.76378e-008,-0.9605
7.76802e-008,-1.0142
7.77226e-008,-1.0339
7.77650e-008,-0.9267
7.78074e-008,-0.5545
7.78499e-008,-0.1756
7.78923e-008,0.2260
7.79347e-008,0.5330
7.79771e-008,0.7435
7.80196e-008,0.8708
7.80620e-008,0.9014
7.81044e-008,0.8946
7.81468e-008,0.8555
7.81893e-008,0.8029
7.82317e-008,0.7995
7.82741e-008,0.8339
7.83166e-008,0.8833
7.83590e-008,0.9083
7.84014e-008,0.9088
7.84438e-008,0.8992
7.84863e-008,0.8939
7.85287e-008,0.9048
7.85711e-008,0.9552
7.86135e-008,1.0108
7.86560e-008,1.0340
7.86984e-008,0.9573
7.87408e-008,0.5960
7.87832e-008,0.2119
7.88257e-008,-0.1908
7.88681e-008,-0.5056
7.89105e-008,-0.7266
7.89529e-008,-0.8627
7.89953e-008,-0.9003
7.90378e-008,-0.8949
7.90802e-008,-0.8600
7.91226e-008,-0.8061
7.91650e-008,-0.7945
7.92075e-008,-0.8269
7.92499e-008,-0.8784
7.92923e-008,-0.9072
7.93347e-008,-0.9092
7.93772e-008,-0.9007
7.94196e-008,-0.8944
7.94620e-008,-0.9016
7.95045e-008,-0.9481
7.95469e-008,-1.0063
7.95893e-008,-1.0332
7.96317e-008,-0.9821
7.96742e-008,-0.6368
7.97166e-008,-0.2469
7.97590e-008,0.1550
7.98014e-008,0.4783
7.98439e-008,0.7099
7.98863e-008,0.8552
7.99287e-008,0.9008
7.99711e-008,0.8975
8.00135e-008,0.8657
8.00560e-008,0.8111
8.00984e-008,0.7956
8.01408e-008,0.8258
8.01832e-008,0.8740
8.02257e-008,0.9063
8.02681e-008,0.9097
8.03105e-008,0.9012
8.03529e-008,0.8943
8.03954e-008,0.8999
8.04378e-008,0.9429
8.04802e-008,1.0022
8.05227e-008,1.0315
8.05651e-008,1.0005
8.06075e-008,0.6797
8.06499e-008,0.2831
8.06924e-008,-0.1160
8.07348e-008,-0.4491
8.07772e-008,-0.6911
8.08196e-008,-0.8451
8.08621e-008,-0.8994
8.09045e-008,-0.8973
8.09469e-008,-0.8697
8.09893e-008,-0.8153
8.10318e-008,-0.7917
8.10742e-008,-0.8189
8.11166e-008,-0.8682
8.11590e-008,-0.9048
8.12014e-008,-0.9098
8.12439e-008,-0.9027
8.12863e-008,-0.8951
8.13287e-008,-0.8976
8.13711e-008,-0.9362
8.14136e-008,-0.9968
8.14560e-008,-1.0303
8.14984e-008,-1.0130
8.15408e-008,-0.7190
8.15833e-008,-0.3182
8.16257e-008,0.0771
8.16681e-008,0.4204
8.17106e-008,0.6723
8.17530e-008,0.8347
8.17954e-008,0.8993
8.18378e-008,0.8994
8.18803e-008,0.8751
8.19227e-008,0.8209
8.19651e-008,0.7932
8.20075e-008,0.8184
8.20500e-008,0.8639
8.20924e-008,0.9032
8.21348e-008,0.9102
8.21772e-008,0.9033
8.22196e-008,0.8950
8.22621e-008,0.8966
8.23045e-008,0.9314
8.23469e-008,0.9922
8.23893e-008,1.0283
8.24318e-008,1.0201
8.24742e-008,0.7571
8.25166e-008,0.3542
8.25590e-008,-0.0363
8.26015e-008,-0.3897
8.26439e-008,-0.6519
8.26863e-008,-0.8215
8.27288e-008,-0.8967
8.27712e-008,-0.8986
8.28136e-008,-0.8784
8.28560e-008,-0.8260
8.28985e-008,-0.7908
8.29409e-008,-0.8116
8.29833e-008,-0.8576
8.30257e-008,-0.9010
8.30682e-008,-0.9100
8.31106e-008,-0.9047
8.31530e-008,-0.8960
8.31954e-008,-0.8953
8.32379e-008,-0.9253
8.32803e-008,-0.9860
8.33227e-008,-1.0264
8.33651e-008,-1.0237
8.34075e-008,-0.7915
8.34500e-008,-0.3902
8.34924e-008,-0.0045
8.35348e-008,0.3598
8.35772e-008,0.6315
8.36197e-008,0.8080
8.36621e-008,0.8946
8.37045e-008,0.9002
8.37469e-008,0.8832
8.37894e-008,0.8320
8.38318e-008,0.7932
8.38742e-008,0.8115
8.39167e-008,0.8537
8.39591e-008,0.8986
8.40015e-008,0.9102
8.40439e-008,0.9053
8.40864e-008,0.8959
8.41288e-008,0.8948
8.41712e-008,0.9211
8.42136e-008,0.9810
8.42561e-008,1.0240
8.42985e-008,1.0265
8.43409e-008,0.8245
8.43833e-008,0.4284
8.44257e-008,0.0474
8.44682e-008,-0.3282
8.45106e-008,-0.6094
8.45530e-008,-0.7928
8.45954e-008,-0.8899
8.46379e-008,-0.8994
8.46803e-008,-0.8856
8.47227e-008,-0.8373
8.47651e-008,-0.7928
8.48076e-008,-0.8050
8.48500e-008,-0.8470
8.48924e-008,-0.8956
8.49349e-008,-0.9097
8.49773e-008,-0.9065
8.50197e-008,-0.8972
8.50621e-008,-0.8942
8.51046e-008,-0.9158
8.51470e-008,-0.9743
8.51894e-008,-1.0215
8.52318e-008,-1.0296
8.52743e-008,-0.8560
8.53167e-008,-0.4664
8.53591e-008,-0.0887
8.54015e-008,0.2976
8.54440e-008,0.5873
8.54864e-008,0.7780
8.55288e-008,0.8852
8.55712e-008,0.9010
8.56136e-008,0.8896
8.56561e-008,0.8434
8.56985e-008,0.7962
8.57409e-008,0.8053
8.57833e-008,0.8439
8.58258e-008,0.8923
8.58682e-008,0.9096
8.59106e-008,0.9072
8.59530e-008,0.8973
8.59955e-008,0.8940
8.60379e-008,0.9124
8.60803e-008,0.9689
8.61228e-008,1.0186
8.61652e-008,1.0319
8.62076e-008,0.8881
8.62500e-008,0.5065
8.62925e-008,0.1295
8.63349e-008,-0.2654
8.63773e-008,-0.5632
8.64197e-008,-0.7621
8.64622e-008,-0.8786
8.65046e-008,-0.9003
8.65470e-008,-0.8909
8.65894e-008,-0.8485
8.66319e-008,-0.7977
8.66743e-008,-0.7993
8.67167e-008,-0.8370
8.67591e-008,-0.8884
8.68015e-008,-0.9089
8.68440e-008,-0.9080
8.68864e-008,-0.8987
8.69288e-008,-0.8940
8.69712e-008,-0.9080
8.70137e-008,-0.9619
8.70561e-008,-1.0151
8.70985e-008,-1.0340
8.71409e-008,-0.9199
8.71834e-008,-0.5458
8.72258e-008,-0.1673
8.72682e-008,0.2334
8.73107e-008,0.5387
8.73531e-008,0.7470
8.73955e-008,0.8724
