.HEADER
..NAMES
Time,V U1.P25&R25
.DATA
4.34432e-008,-0.8240
4.34856e-008,-0.8400
4.35281e-008,-0.8440
4.35705e-008,-0.8705
4.36129e-008,-0.8841
4.36553e-008,-0.8969
4.36977e-008,-0.8869
4.37402e-008,-0.8592
4.37826e-008,-0.8525
4.38250e-008,-0.8527
4.38675e-008,-0.8748
4.39099e-008,-0.9344
4.39523e-008,-0.9975
4.39947e-008,-0.9945
4.40372e-008,-0.6593
4.40796e-008,-0.2436
4.41220e-008,0.1661
4.41644e-008,0.4619
4.42068e-008,0.6287
4.42493e-008,0.7528
4.42917e-008,0.7884
4.43341e-008,0.7939
4.43765e-008,0.8201
4.44190e-008,0.8353
4.44614e-008,0.8366
4.45038e-008,0.8660
4.45463e-008,0.8843
4.45887e-008,0.8988
4.46311e-008,0.8915
4.46735e-008,0.8607
4.47160e-008,0.8517
4.47584e-008,0.8529
4.48008e-008,0.8715
4.48432e-008,0.9280
4.48856e-008,0.9921
4.49281e-008,1.0083
4.49705e-008,0.7035
4.50129e-008,0.2830
4.50554e-008,-0.1256
4.50978e-008,-0.4389
4.51402e-008,-0.6156
4.51826e-008,-0.7412
4.52251e-008,-0.7819
4.52675e-008,-0.7867
4.53099e-008,-0.8159
4.53523e-008,-0.8404
4.53947e-008,-0.8403
4.54372e-008,-0.8659
4.54796e-008,-0.8822
4.55220e-008,-0.8946
4.55645e-008,-0.8921
4.56069e-008,-0.8631
4.56493e-008,-0.8529
4.56917e-008,-0.8522
4.57342e-008,-0.8670
4.57766e-008,-0.9213
4.58190e-008,-0.9860
4.58614e-008,-1.0141
4.59038e-008,-0.7419
4.59463e-008,-0.3188
4.59887e-008,0.0873
4.60311e-008,0.4146
4.60735e-008,0.6005
4.61160e-008,0.7329
4.61584e-008,0.7887
4.62008e-008,0.7917
4.62433e-008,0.8131
4.62857e-008,0.8359
4.63281e-008,0.8335
4.63705e-008,0.8603
4.64129e-008,0.8817
4.64554e-008,0.8960
4.64978e-008,0.8966
4.65402e-008,0.8655
4.65826e-008,0.8520
4.66251e-008,0.8524
4.66675e-008,0.8647
4.67099e-008,0.9152
4.67524e-008,0.9802
4.67948e-008,1.0163
4.68372e-008,0.7806
4.68796e-008,0.3588
4.69221e-008,-0.0442
4.69645e-008,-0.3886
4.70069e-008,-0.5874
4.70493e-008,-0.7191
4.70917e-008,-0.7815
4.71342e-008,-0.7841
4.71766e-008,-0.8079
4.72190e-008,-0.8396
4.72615e-008,-0.8384
4.73039e-008,-0.8607
4.73463e-008,-0.8801
4.73887e-008,-0.8918
4.74312e-008,-0.8960
4.74736e-008,-0.8681
4.75160e-008,-0.8534
4.75584e-008,-0.8521
4.76008e-008,-0.8611
4.76433e-008,-0.9086
4.76857e-008,-0.9740
4.77281e-008,-1.0150
4.77705e-008,-0.8133
4.78130e-008,-0.3961
4.78554e-008,0.0036
4.78978e-008,0.3623
4.79403e-008,0.5725
4.79827e-008,0.7076
4.80251e-008,0.7857
4.80675e-008,0.7899
4.81099e-008,0.8066
4.81524e-008,0.8351
4.81948e-008,0.8323
4.82372e-008,0.8542
4.82796e-008,0.8788
4.83221e-008,0.8928
4.83645e-008,0.8999
4.84069e-008,0.8713
4.84494e-008,0.8528
4.84918e-008,0.8521
4.85342e-008,0.8597
4.85766e-008,0.9028
4.86191e-008,0.9679
4.86615e-008,1.0148
4.87039e-008,0.8474
4.87463e-008,0.4383
4.87887e-008,0.0410
4.88312e-008,-0.3339
4.88736e-008,-0.5590
4.89160e-008,-0.6941
4.89585e-008,-0.7770
4.90009e-008,-0.7822
4.90433e-008,-0.8006
4.90857e-008,-0.8370
4.91282e-008,-0.8382
4.91706e-008,-0.8551
4.92130e-008,-0.8776
4.92554e-008,-0.8889
4.92978e-008,-0.8980
4.93403e-008,-0.8739
4.93827e-008,-0.8545
4.94251e-008,-0.8522
4.94676e-008,-0.8570
4.95100e-008,-0.8965
4.95524e-008,-0.9616
4.95948e-008,-1.0133
4.96373e-008,-0.8784
4.96797e-008,-0.4780
4.97221e-008,-0.0813
4.97645e-008,0.3060
4.98069e-008,0.5429
4.98494e-008,0.6821
4.98918e-008,0.7783
4.99342e-008,0.7887
4.99766e-008,0.8010
5.00191e-008,0.8323
5.00615e-008,0.8326
5.01039e-008,0.8480
5.01464e-008,0.8754
5.01888e-008,0.8897
5.02312e-008,0.9013
5.02736e-008,0.8779
5.03160e-008,0.8542
5.03585e-008,0.8519
5.04009e-008,0.8563
5.04433e-008,0.8913
5.04857e-008,0.9553
5.05282e-008,1.0117
5.05706e-008,0.9116
5.06130e-008,0.5219
5.06555e-008,0.1236
5.06979e-008,-0.2751
5.07403e-008,-0.5270
5.07827e-008,-0.6701
5.08252e-008,-0.7687
5.08676e-008,-0.7811
5.09100e-008,-0.7946
5.09524e-008,-0.8320
5.09948e-008,-0.8389
5.10373e-008,-0.8496
5.10797e-008,-0.8746
5.11221e-008,-0.8865
5.11646e-008,-0.8984
5.12070e-008,-0.8802
5.12494e-008,-0.8562
5.12918e-008,-0.8524
5.13343e-008,-0.8543
5.13767e-008,-0.8854
5.14191e-008,-0.9488
5.14615e-008,-1.0083
5.15039e-008,-0.9425
5.15464e-008,-0.5630
5.15888e-008,-0.1607
5.16312e-008,0.2445
5.16736e-008,0.5082
5.17161e-008,0.6578
5.17585e-008,0.7678
5.18009e-008,0.7881
5.18434e-008,0.7969
5.18858e-008,0.8273
5.19282e-008,0.8338
5.19706e-008,0.8420
5.20130e-008,0.8714
5.20555e-008,0.8870
5.20979e-008,0.9009
5.21403e-008,0.8846
5.21827e-008,0.8566
5.22252e-008,0.8517
5.22676e-008,0.8541
5.23100e-008,0.8810
5.23525e-008,0.9423
5.23949e-008,1.0043
5.24373e-008,0.9712
5.24797e-008,0.6078
5.25222e-008,0.2000
5.25646e-008,-0.2091
5.26070e-008,-0.4887
5.26494e-008,-0.6457
5.26918e-008,-0.7581
5.27343e-008,-0.7810
5.27767e-008,-0.7903
5.28191e-008,-0.8249
5.28616e-008,-0.8399
5.29040e-008,-0.8445
5.29464e-008,-0.8709
5.29888e-008,-0.8844
5.30313e-008,-0.8971
5.30737e-008,-0.8863
5.31161e-008,-0.8589
5.31585e-008,-0.8525
5.32009e-008,-0.8529
5.32434e-008,-0.8757
5.32858e-008,-0.9358
5.33282e-008,-0.9987
5.33707e-008,-0.9916
5.34131e-008,-0.6501
5.34555e-008,-0.2357
5.34979e-008,0.1742
5.35404e-008,0.4668
5.35828e-008,0.6317
5.36252e-008,0.7545
5.36676e-008,0.7884
5.37100e-008,0.7941
5.37525e-008,0.8207
5.37949e-008,0.8351
5.38373e-008,0.8370
5.38797e-008,0.8665
5.39222e-008,0.8845
5.39646e-008,0.8990
5.40070e-008,0.8909
5.40495e-008,0.8602
5.40919e-008,0.8517
5.41343e-008,0.8530
5.41767e-008,0.8723
5.42192e-008,0.9293
5.42616e-008,0.9933
5.43040e-008,1.0068
5.43464e-008,0.6945
5.43888e-008,0.2750
5.44313e-008,-0.1342
5.44737e-008,-0.4443
5.45161e-008,-0.6187
5.45586e-008,-0.7432
5.46010e-008,-0.7819
5.46434e-008,-0.7871
5.46858e-008,-0.8168
5.47283e-008,-0.8405
5.47707e-008,-0.8407
5.48131e-008,-0.8664
5.48555e-008,-0.8824
5.48979e-008,-0.8949
5.49404e-008,-0.8917
5.49828e-008,-0.8627
5.50252e-008,-0.8528
5.50677e-008,-0.8523
5.51101e-008,-0.8678
5.51525e-008,-0.9227
5.51949e-008,-0.9873
5.52374e-008,-1.0135
5.52798e-008,-0.7335
5.53222e-008,-0.3108
5.53646e-008,0.0960
5.54070e-008,0.4200
5.54495e-008,0.6035
5.54919e-008,0.7354
5.55343e-008,0.7887
5.55767e-008,0.7920
5.56192e-008,0.8137
5.56616e-008,0.8359
5.57040e-008,0.8337
5.57465e-008,0.8609
5.57889e-008,0.8820
5.58313e-008,0.8962
5.58737e-008,0.8961
5.59161e-008,0.8649
5.59586e-008,0.8519
5.60010e-008,0.8524
5.60434e-008,0.8653
5.60858e-008,0.9165
5.61283e-008,0.9815
5.61707e-008,1.0158
5.62131e-008,0.7727
5.62556e-008,0.3506
5.62980e-008,-0.0534
5.63404e-008,-0.3945
5.63828e-008,-0.5906
5.64253e-008,-0.7218
5.64677e-008,-0.7817
5.65101e-008,-0.7845
5.65525e-008,-0.8087
5.65949e-008,-0.8399
5.66374e-008,-0.8386
5.66798e-008,-0.8613
5.67222e-008,-0.8803
5.67647e-008,-0.8921
5.68071e-008,-0.8957
5.68495e-008,-0.8676
5.68919e-008,-0.8534
5.69344e-008,-0.8521
5.69768e-008,-0.8617
5.70192e-008,-0.9099
5.70616e-008,-0.9753
5.71040e-008,-1.0151
5.71465e-008,-0.8065
5.71889e-008,-0.3880
5.72313e-008,0.0128
5.72738e-008,0.3682
5.73162e-008,0.5755
5.73586e-008,0.7104
5.74010e-008,0.7863
5.74435e-008,0.7901
5.74859e-008,0.8071
5.75283e-008,0.8353
5.75707e-008,0.8323
5.76131e-008,0.8548
5.76556e-008,0.8791
5.76980e-008,0.8931
5.77404e-008,0.8996
5.77828e-008,0.8706
5.78253e-008,0.8526
5.78677e-008,0.8521
5.79101e-008,0.8601
5.79526e-008,0.9040
5.79950e-008,0.9692
5.80374e-008,1.0150
5.80798e-008,0.8409
5.81223e-008,0.4299
5.81647e-008,0.0318
5.82071e-008,-0.3401
5.82495e-008,-0.5623
5.82919e-008,-0.6968
5.83344e-008,-0.7778
5.83768e-008,-0.7825
5.84192e-008,-0.8013
5.84617e-008,-0.8374
5.85041e-008,-0.8382
5.85465e-008,-0.8557
5.85889e-008,-0.8779
5.86314e-008,-0.8893
5.86738e-008,-0.8980
5.87162e-008,-0.8733
5.87586e-008,-0.8544
5.88010e-008,-0.8522
5.88435e-008,-0.8573
5.88859e-008,-0.8977
5.89283e-008,-0.9630
5.89708e-008,-1.0136
5.90132e-008,-0.8701
5.90556e-008,-0.4678
5.90980e-008,-0.0715
5.91405e-008,0.3127
5.91829e-008,0.5465
5.92253e-008,0.6852
5.92677e-008,0.7791
5.93101e-008,0.7886
5.93526e-008,0.8018
5.93950e-008,0.8327
5.94374e-008,0.8325
5.94798e-008,0.8487
5.95223e-008,0.8757
5.95647e-008,0.8901
5.96071e-008,0.9011
5.96496e-008,0.8770
5.96920e-008,0.8541
5.97344e-008,0.8519
5.97768e-008,0.8567
5.98192e-008,0.8927
5.98617e-008,0.9568
5.99041e-008,1.0123
5.99465e-008,0.9029
5.99889e-008,0.5112
6.00314e-008,0.1140
6.00738e-008,-0.2822
6.01162e-008,-0.5309
6.01586e-008,-0.6732
6.02011e-008,-0.7699
6.02435e-008,-0.7811
6.02859e-008,-0.7954
6.03283e-008,-0.8325
6.03708e-008,-0.8388
6.04132e-008,-0.8503
6.04556e-008,-0.8750
6.04981e-008,-0.8869
6.05405e-008,-0.8983
6.05829e-008,-0.8794
6.06253e-008,-0.8561
6.06678e-008,-0.8524
6.07102e-008,-0.8547
6.07526e-008,-0.8868
6.07950e-008,-0.9504
6.08375e-008,-1.0092
6.08799e-008,-0.9337
6.09223e-008,-0.5521
6.09647e-008,-0.1516
6.10071e-008,0.2521
6.10496e-008,0.5123
6.10920e-008,0.6608
6.11344e-008,0.7690
6.11768e-008,0.7879
6.12193e-008,0.7975
6.12617e-008,0.8279
6.13041e-008,0.8336
6.13465e-008,0.8428
6.13890e-008,0.8718
6.14314e-008,0.8873
6.14738e-008,0.9009
6.15163e-008,0.8837
6.15587e-008,0.8564
6.16011e-008,0.8518
6.16435e-008,0.8544
6.16860e-008,0.8823
6.17284e-008,0.9439
6.17708e-008,1.0055
6.18132e-008,0.9631
6.18557e-008,0.5967
6.18981e-008,0.1908
6.19405e-008,-0.2174
6.19829e-008,-0.4932
6.20254e-008,-0.6491
6.20678e-008,-0.7595
6.21102e-008,-0.7809
6.21526e-008,-0.7909
6.21950e-008,-0.8257
6.22375e-008,-0.8398
6.22799e-008,-0.8451
6.23223e-008,-0.8715
6.23647e-008,-0.8847
6.24072e-008,-0.8973
6.24496e-008,-0.8855
6.24920e-008,-0.8587
6.25344e-008,-0.8526
6.25769e-008,-0.8531
6.26193e-008,-0.8770
6.26617e-008,-0.9375
6.27042e-008,-1.0001
6.27466e-008,-0.9848
6.27890e-008,-0.6388
6.28314e-008,-0.2266
6.28739e-008,0.1830
6.29163e-008,0.4716
6.29587e-008,0.6350
6.30011e-008,0.7561
6.30436e-008,0.7881
6.30860e-008,0.7945
6.31284e-008,0.8216
6.31708e-008,0.8349
6.32132e-008,0.8377
6.32557e-008,0.8671
6.32981e-008,0.8848
6.33405e-008,0.8992
6.33829e-008,0.8901
6.34254e-008,0.8598
6.34678e-008,0.8517
6.35102e-008,0.8531
6.35526e-008,0.8734
6.35951e-008,0.9309
6.36375e-008,0.9946
6.36799e-008,1.0013
6.37224e-008,0.6835
6.37648e-008,0.2656
6.38072e-008,-0.1435
6.38496e-008,-0.4494
6.38921e-008,-0.6223
6.39345e-008,-0.7453
6.39769e-008,-0.7817
6.40193e-008,-0.7876
6.40618e-008,-0.8178
6.41042e-008,-0.8404
6.41466e-008,-0.8411
6.41890e-008,-0.8671
6.42315e-008,-0.8827
6.42739e-008,-0.8952
6.43163e-008,-0.8910
6.43587e-008,-0.8623
6.44011e-008,-0.8529
6.44436e-008,-0.8524
6.44860e-008,-0.8689
6.45284e-008,-0.9244
6.45708e-008,-0.9887
6.46133e-008,-1.0094
6.46557e-008,-0.7232
6.46981e-008,-0.3015
6.47405e-008,0.1055
6.47830e-008,0.4254
6.48254e-008,0.6069
6.48678e-008,0.7378
6.49103e-008,0.7885
6.49527e-008,0.7922
6.49951e-008,0.8147
6.50375e-008,0.8358
6.50800e-008,0.8341
6.51224e-008,0.8616
6.51648e-008,0.8822
6.52072e-008,0.8965
6.52497e-008,0.8954
6.52921e-008,0.8643
6.53345e-008,0.8519
6.53769e-008,0.8525
6.54193e-008,0.8662
6.54618e-008,0.9181
6.55042e-008,0.9829
6.55466e-008,1.0146
6.55890e-008,0.7629
6.56315e-008,0.3408
6.56739e-008,-0.0633
6.57163e-008,-0.4003
6.57587e-008,-0.5941
6.58012e-008,-0.7246
6.58436e-008,-0.7819
6.58860e-008,-0.7848
6.59284e-008,-0.8098
6.59709e-008,-0.8399
6.60133e-008,-0.8388
6.60557e-008,-0.8620
6.60982e-008,-0.8806
6.61406e-008,-0.8925
6.61830e-008,-0.8952
6.62254e-008,-0.8670
6.62679e-008,-0.8534
6.63103e-008,-0.8522
6.63527e-008,-0.8625
6.63951e-008,-0.9116
6.64376e-008,-0.9768
6.64800e-008,-1.0154
6.65224e-008,-0.7973
6.65648e-008,-0.3780
6.66072e-008,0.0229
6.66497e-008,0.3742
6.66921e-008,0.5788
6.67345e-008,0.7134
6.67769e-008,0.7865
6.68194e-008,0.7902
6.68618e-008,0.8081
6.69042e-008,0.8354
6.69466e-008,0.8324
6.69891e-008,0.8556
6.70315e-008,0.8794
6.70739e-008,0.8934
6.71164e-008,0.8991
6.71588e-008,0.8699
6.72012e-008,0.8526
6.72436e-008,0.8521
6.72861e-008,0.8607
6.73285e-008,0.9056
6.73709e-008,0.9707
6.74133e-008,1.0152
6.74558e-008,0.8320
6.74982e-008,0.4194
6.75406e-008,0.0216
6.75830e-008,-0.3465
6.76255e-008,-0.5657
6.76679e-008,-0.6999
6.77103e-008,-0.7785
6.77527e-008,-0.7826
6.77951e-008,-0.8023
6.78376e-008,-0.8377
6.78800e-008,-0.8382
6.79224e-008,-0.8565
6.79648e-008,-0.8783
6.80073e-008,-0.8897
6.80497e-008,-0.8977
6.80921e-008,-0.8726
6.81345e-008,-0.8544
6.81770e-008,-0.8522
6.82194e-008,-0.8579
6.82618e-008,-0.8993
6.83043e-008,-0.9645
6.83467e-008,-1.0141
6.83891e-008,-0.8634
6.84315e-008,-0.4588
6.84740e-008,-0.0626
6.85164e-008,0.3188
6.85588e-008,0.5498
6.86012e-008,0.6878
6.86437e-008,0.7801
6.86861e-008,0.7887
6.87285e-008,0.8023
6.87709e-008,0.8331
6.88133e-008,0.8324
6.88558e-008,0.8494
6.88982e-008,0.8761
6.89406e-008,0.8904
6.89830e-008,0.9010
6.90255e-008,0.8762
6.90679e-008,0.8539
6.91103e-008,0.8519
6.91527e-008,0.8569
6.91952e-008,0.8939
6.92376e-008,0.9581
6.92800e-008,1.0128
6.93225e-008,0.8963
6.93649e-008,0.5022
6.94073e-008,0.1054
6.94497e-008,-0.2890
6.94922e-008,-0.5347
6.95346e-008,-0.6758
6.95770e-008,-0.7709
6.96194e-008,-0.7813
6.96619e-008,-0.7960
6.97043e-008,-0.8332
6.97467e-008,-0.8387
6.97891e-008,-0.8509
6.98316e-008,-0.8754
6.98740e-008,-0.8871
6.99164e-008,-0.8984
6.99588e-008,-0.8787
7.00012e-008,-0.8559
7.00437e-008,-0.8524
7.00861e-008,-0.8549
7.01285e-008,-0.8880
7.01709e-008,-0.9518
7.02134e-008,-1.0100
7.02558e-008,-0.9272
7.02982e-008,-0.5430
7.03406e-008,-0.1434
7.03831e-008,0.2592
7.04255e-008,0.5164
7.04679e-008,0.6634
7.05104e-008,0.7702
7.05528e-008,0.7879
7.05952e-008,0.7979
7.06376e-008,0.8285
7.06801e-008,0.8334
7.07225e-008,0.8434
7.07649e-008,0.8723
7.08073e-008,0.8876
7.08498e-008,0.9010
7.08922e-008,0.8830
7.09346e-008,0.8560
7.09770e-008,0.8517
7.10194e-008,0.8545
7.10619e-008,0.8833
7.11043e-008,0.9453
7.11467e-008,1.0065
7.11891e-008,0.9576
7.12316e-008,0.5874
7.12740e-008,0.1827
7.13164e-008,-0.2251
7.13588e-008,-0.4978
7.14013e-008,-0.6518
7.14437e-008,-0.7608
7.14861e-008,-0.7809
7.15286e-008,-0.7913
7.15710e-008,-0.8266
7.16134e-008,-0.8397
7.16558e-008,-0.8457
7.16983e-008,-0.8719
7.17407e-008,-0.8849
7.17831e-008,-0.8975
7.18255e-008,-0.8849
7.18680e-008,-0.8583
7.19104e-008,-0.8526
7.19528e-008,-0.8532
7.19952e-008,-0.8780
7.20377e-008,-0.9389
7.20801e-008,-1.0013
7.21225e-008,-0.9809
7.21649e-008,-0.6295
7.22073e-008,-0.2185
7.22498e-008,0.1911
7.22922e-008,0.4764
7.23346e-008,0.6379
7.23770e-008,0.7578
7.24195e-008,0.7880
7.24619e-008,0.7948
7.25043e-008,0.8223
7.25467e-008,0.8348
7.25892e-008,0.8381
7.26316e-008,0.8676
7.26740e-008,0.8850
7.27165e-008,0.8994
7.27589e-008,0.8894
7.28013e-008,0.8593
7.28437e-008,0.8517
7.28862e-008,0.8532
7.29286e-008,0.8742
7.29710e-008,0.9323
7.30134e-008,0.9958
7.30559e-008,0.9989
7.30983e-008,0.6744
7.31407e-008,0.2575
7.31831e-008,-0.1521
7.32256e-008,-0.4547
7.32680e-008,-0.6253
7.33104e-008,-0.7472
7.33528e-008,-0.7816
7.33952e-008,-0.7879
7.34377e-008,-0.8188
7.34801e-008,-0.8404
7.35225e-008,-0.8415
7.35649e-008,-0.8676
7.36074e-008,-0.8829
7.36498e-008,-0.8955
7.36922e-008,-0.8905
7.37346e-008,-0.8618
7.37771e-008,-0.8529
7.38195e-008,-0.8524
7.38619e-008,-0.8696
7.39044e-008,-0.9259
7.39468e-008,-0.9900
7.39892e-008,-1.0087
7.40316e-008,-0.7147
7.40741e-008,-0.2935
7.41165e-008,0.1143
7.41589e-008,0.4308
7.42013e-008,0.6100
7.42438e-008,0.7402
7.42862e-008,0.7885
7.43286e-008,0.7924
7.43710e-008,0.8154
7.44134e-008,0.8357
7.44559e-008,0.8343
7.44983e-008,0.8622
7.45407e-008,0.8825
7.45831e-008,0.8968
7.46256e-008,0.8949
7.46680e-008,0.8637
7.47104e-008,0.8518
7.47528e-008,0.8525
7.47953e-008,0.8668
7.48377e-008,0.9194
7.48801e-008,0.9841
7.49226e-008,1.0146
7.49650e-008,0.7551
7.50074e-008,0.3326
7.50498e-008,-0.0724
7.50923e-008,-0.4061
7.51347e-008,-0.5972
7.51771e-008,-0.7273
7.52195e-008,-0.7820
7.52620e-008,-0.7851
7.53044e-008,-0.8107
7.53468e-008,-0.8401
7.53892e-008,-0.8390
7.54317e-008,-0.8626
7.54741e-008,-0.8809
7.55165e-008,-0.8928
7.55589e-008,-0.8949
7.56013e-008,-0.8664
7.56438e-008,-0.8534
7.56862e-008,-0.8522
7.57286e-008,-0.8631
7.57710e-008,-0.9130
7.58135e-008,-0.9782
7.58559e-008,-1.0156
7.58983e-008,-0.7901
7.59407e-008,-0.3695
7.59832e-008,0.0322
7.60256e-008,0.3801
7.60680e-008,0.5819
7.61105e-008,0.7163
7.61529e-008,0.7870
7.61953e-008,0.7903
7.62377e-008,0.8087
7.62802e-008,0.8355
7.63226e-008,0.8324
7.63650e-008,0.8562
7.64074e-008,0.8797
7.64499e-008,0.8938
7.64923e-008,0.8988
7.65347e-008,0.8692
7.65771e-008,0.8524
7.66195e-008,0.8521
7.66620e-008,0.8612
7.67044e-008,0.9069
7.67468e-008,0.9720
7.67892e-008,1.0155
7.68317e-008,0.8251
7.68741e-008,0.4107
7.69165e-008,0.0123
7.69589e-008,-0.3527
7.70014e-008,-0.5689
7.70438e-008,-0.7027
7.70862e-008,-0.7792
7.71287e-008,-0.7828
7.71711e-008,-0.8031
7.72135e-008,-0.8381
7.72559e-008,-0.8382
7.72984e-008,-0.8572
7.73408e-008,-0.8786
7.73832e-008,-0.8900
7.74256e-008,-0.8976
7.74681e-008,-0.8719
7.75105e-008,-0.8542
7.75529e-008,-0.8522
7.75953e-008,-0.8583
7.76378e-008,-0.9006
7.76802e-008,-0.9659
7.77226e-008,-1.0144
7.77650e-008,-0.8567
7.78074e-008,-0.4499
7.78499e-008,-0.0536
7.78923e-008,0.3251
7.79347e-008,0.5530
7.79771e-008,0.6905
7.80196e-008,0.7811
7.80620e-008,0.7888
7.81044e-008,0.8028
7.81468e-008,0.8334
7.81893e-008,0.8322
7.82317e-008,0.8500
7.82741e-008,0.8765
7.83166e-008,0.8906
7.83590e-008,0.9009
7.84014e-008,0.8755
7.84438e-008,0.8536
7.84863e-008,0.8519
7.85287e-008,0.8572
7.85711e-008,0.8951
7.86135e-008,0.9595
7.86560e-008,1.0133
7.86984e-008,0.8897
7.87408e-008,0.4930
7.87832e-008,0.0966
7.88257e-008,-0.2955
7.88681e-008,-0.5384
7.89105e-008,-0.6783
7.89529e-008,-0.7720
7.89953e-008,-0.7814
7.90378e-008,-0.7966
7.90802e-008,-0.8339
7.91226e-008,-0.8386
7.91650e-008,-0.8515
7.92075e-008,-0.8758
7.92499e-008,-0.8874
7.92923e-008,-0.8985
7.93347e-008,-0.8781
7.93772e-008,-0.8557
7.94196e-008,-0.8524
7.94620e-008,-0.8552
7.95045e-008,-0.8892
7.95469e-008,-0.9533
7.95893e-008,-1.0108
7.96317e-008,-0.9207
7.96742e-008,-0.5339
7.97166e-008,-0.1351
7.97590e-008,0.2660
7.98014e-008,0.5203
7.98439e-008,0.6660
7.98863e-008,0.7715
7.99287e-008,0.7880
7.99711e-008,0.7982
8.00135e-008,0.8291
8.00560e-008,0.8332
8.00984e-008,0.8439
8.01408e-008,0.8727
8.01832e-008,0.8878
8.02257e-008,0.9011
8.02681e-008,0.8822
8.03105e-008,0.8557
8.03529e-008,0.8517
8.03954e-008,0.8547
8.04378e-008,0.8843
8.04802e-008,0.9467
8.05227e-008,1.0076
8.05651e-008,0.9520
8.06075e-008,0.5780
8.06499e-008,0.1746
8.06924e-008,-0.2325
8.07348e-008,-0.5022
8.07772e-008,-0.6544
8.08196e-008,-0.7620
8.08621e-008,-0.7809
8.09045e-008,-0.7917
8.09469e-008,-0.8275
8.09893e-008,-0.8396
8.10318e-008,-0.8462
8.10742e-008,-0.8724
8.11166e-008,-0.8852
8.11590e-008,-0.8977
8.12014e-008,-0.8843
8.12439e-008,-0.8580
8.12863e-008,-0.8526
8.13287e-008,-0.8533
8.13711e-008,-0.8790
8.14136e-008,-0.9403
8.14560e-008,-1.0026
8.14984e-008,-0.9768
8.15408e-008,-0.6200
8.15833e-008,-0.2104
8.16257e-008,0.1989
8.16681e-008,0.4811
8.17106e-008,0.6407
8.17530e-008,0.7593
8.17954e-008,0.7879
8.18378e-008,0.7950
8.18803e-008,0.8230
8.19227e-008,0.8346
8.19651e-008,0.8385
8.20075e-008,0.8682
8.20500e-008,0.8852
8.20924e-008,0.8997
8.21348e-008,0.8887
8.21772e-008,0.8588
8.22196e-008,0.8516
8.22621e-008,0.8532
8.23045e-008,0.8751
8.23469e-008,0.9337
8.23893e-008,0.9971
8.24318e-008,0.9965
8.24742e-008,0.6652
8.25166e-008,0.2493
8.25590e-008,-0.1605
8.26015e-008,-0.4598
8.26439e-008,-0.6283
8.26863e-008,-0.7490
8.27288e-008,-0.7815
8.27712e-008,-0.7882
8.28136e-008,-0.8197
8.28560e-008,-0.8404
8.28985e-008,-0.8419
8.29409e-008,-0.8682
8.29833e-008,-0.8832
8.30257e-008,-0.8958
8.30682e-008,-0.8900
8.31106e-008,-0.8614
8.31530e-008,-0.8528
8.31954e-008,-0.8525
8.32379e-008,-0.8704
8.32803e-008,-0.9273
8.33227e-008,-0.9913
8.33651e-008,-1.0080
8.34075e-008,-0.7062
8.34500e-008,-0.2853
8.34924e-008,0.1229
8.35348e-008,0.4361
8.35772e-008,0.6130
8.36197e-008,0.7424
8.36621e-008,0.7886
8.37045e-008,0.7926
8.37469e-008,0.8161
8.37894e-008,0.8357
8.38318e-008,0.8346
8.38742e-008,0.8628
8.39167e-008,0.8827
8.39591e-008,0.8972
8.40015e-008,0.8944
8.40439e-008,0.8631
8.40864e-008,0.8518
8.41288e-008,0.8525
8.41712e-008,0.8675
8.42136e-008,0.9208
8.42561e-008,0.9854
8.42985e-008,1.0146
8.43409e-008,0.7471
8.43833e-008,0.3243
8.44257e-008,-0.0814
8.44682e-008,-0.4118
8.45106e-008,-0.6002
8.45530e-008,-0.7299
8.45954e-008,-0.7822
8.46379e-008,-0.7853
8.46803e-008,-0.8115
8.47227e-008,-0.8403
8.47651e-008,-0.8392
8.48076e-008,-0.8632
8.48500e-008,-0.8811
8.48924e-008,-0.8931
8.49349e-008,-0.8945
8.49773e-008,-0.8659
8.50197e-008,-0.8533
8.50621e-008,-0.8522
8.51046e-008,-0.8637
8.51470e-008,-0.9144
8.51894e-008,-0.9795
8.52318e-008,-1.0157
8.52743e-008,-0.7829
8.53167e-008,-0.3611
8.53591e-008,0.0414
8.54015e-008,0.3860
8.54440e-008,0.5848
8.54864e-008,0.7191
8.55288e-008,0.7875
8.55712e-008,0.7905
8.56136e-008,0.8093
8.56561e-008,0.8356
8.56985e-008,0.8325
8.57409e-008,0.8568
8.57833e-008,0.8800
8.58258e-008,0.8941
8.58682e-008,0.8985
8.59106e-008,0.8685
8.59530e-008,0.8523
8.59955e-008,0.8521
8.60379e-008,0.8616
8.60803e-008,0.9082
8.61228e-008,0.9733
8.61652e-008,1.0157
8.62076e-008,0.8182
8.62500e-008,0.4019
8.62925e-008,0.0026
8.63349e-008,-0.3590
8.63773e-008,-0.5720
8.64197e-008,-0.7054
8.64622e-008,-0.7798
8.65046e-008,-0.7830
8.65470e-008,-0.8038
8.65894e-008,-0.8385
8.66319e-008,-0.8382
8.66743e-008,-0.8578
8.67167e-008,-0.8789
8.67591e-008,-0.8903
8.68015e-008,-0.8974
8.68440e-008,-0.8713
8.68864e-008,-0.8541
8.69288e-008,-0.8522
8.69712e-008,-0.8587
8.70137e-008,-0.9019
8.70561e-008,-0.9673
8.70985e-008,-1.0148
8.71409e-008,-0.8499
8.71834e-008,-0.4410
8.72258e-008,-0.0441
8.72682e-008,0.3315
